key	ja-JP	latitude	longitude	overall_length	first_julian_day	last_julian_day	texture	texture
Sekkan1259	平尾山　安堂6-3号墳	34.57842257	135.6317868	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1260	平尾山　平尾山18-4号墳	34.58367878	135.6549909	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1261	平尾山　平尾山19-6号墳	34.58367878	135.6549909	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1262	寡婦塚（夫婦塚）古墳	34.57682406	135.656493	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1263	（瑠璃光寺）	34.59905738	135.633076	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1264	東原ワカ山古墳	34.56515208	135.6266494	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1265	田中3号墳	34.46948416	135.5875659	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1266	石塚古墳	34.51099645	135.6426674	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1267	一須賀A9号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1268	一須賀B3号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1269	一須賀B4号墳	34.50189646	135.643718	40	1910986	1925596	IeSekkan	IeSekkan
Sekkan1270	一須賀B9号墳	34.50189646	135.643718	40	1925596	1951893	IeSekkan	IeSekkan
Sekkan1271	一須賀B14号墳	34.50189646	135.643718	40	1910986	1925596	IeSekkan	IeSekkan
Sekkan1272	一須賀D4号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1273	一須賀D8号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1274	一須賀D10号墳	34.50189646	135.643718	40	1910986	1925596	IeSekkanYellowGreen	IeSekkan
Sekkan1275	一須賀I11号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1276	一須賀J06号墳	34.50189646	135.643718	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1277	一須賀J07号墳	34.50189646	135.643718	40	1937649	1951893	IeSekkan	IeSekkan
Sekkan1278	一須賀J09号墳	34.50189646	135.643718	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1279	一須賀J10号墳	34.50189646	135.643718	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1280	一須賀J11号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1281	一須賀L3号墳	34.50189646	135.643718	40	1925596	1951893	IeSekkan	IeSekkan
Sekkan1282	一須賀L4号墳	34.50189646	135.643718	40	1925596	1951893	IeSekkan	IeSekkan
Sekkan1283	一須賀Q11号墳	34.50189646	135.643718	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1284	一須賀WA12号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1285	一須賀WA14号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1286	一須賀WA16号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1287	一須賀WA17号墳	34.50189646	135.643718	40	1910986	1925596	IeSekkan	IeSekkan
Sekkan1288	一須賀WA19号墳	34.50189646	135.643718	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1289	（狭山池）	34.50310962	135.5500816	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1290	（狭山池）	34.50310962	135.5500816	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1291	（狭山池）	34.50310962	135.5500816	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1292	（狭山池）	34.50310962	135.5500816	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1293	（狭山池）	34.50310962	135.5500816	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1294	（難波宮跡）	34.67695637	135.5233194	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1295	龍田御坊山2号墳	34.6106348	135.7212452	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1296	越塚古墳	34.49843667	135.8825075	40	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1297	石舞台古墳	34.46485658	135.8248078	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1298	石舞台西北小古墳	34.46766029	135.8255592	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1299	上居49号墳	34.47315268	135.8227736	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1300	伝細川出土	34.46318363	135.8389857	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1301	牧野古墳	34.55446653	135.7240287	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1302	松里園1号墳	34.55006161	135.7098889	40	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1303	松里園2号墳	34.55006161	135.7098889	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1304	屯鶴峰石切場遺跡	34.54405262	135.6752655	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1305	瓦口古墳	34.54203272	135.7219999	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1306	御坊山2号墳	34.54203272	135.7219999	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1307	北今市2号墳	34.54931715	135.7000958	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1308	(下田小学校)	34.54667877	135.6903014	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1309	首子4号墳	34.51909269	135.6988072	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1310	三ツ塚5号墳	34.50702834	135.6910032	40	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan1311	三ツ塚6号墳	34.50702834	135.6910032	40	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan1312	三ツ塚10号墳	34.50702834	135.6910032	40	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan1313	三ツ塚11号墳	34.50702834	135.6910032	40	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan1314	三ツ塚12号墳	34.50702834	135.6910032	40	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan1315	太田古墳群弥宮池南5号墳	34.48575722	135.6971003	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1316	棚機神社東古墳	34.49715332	135.6965425	40	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan1317	棚機神社東古墳	34.49715332	135.6965425	40	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan1318	笛吹神社古墳	34.47176864	135.7088298	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1319	兄川底古墳	34.47191915	135.7001029	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1320	山口千塚古墳群	34.49452981	135.7070092	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1321	鳥谷口古墳	34.52167874	135.6880979	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1322	鳥谷口古墳	34.52167874	135.6880979	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1323	（弥宮池西方）	34.49688196	135.6996972	40	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1324	大覚寺1号墳	35.0254734	135.6801604	40	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1325	大覚寺2号墳	35.02556485	135.6801733	40	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1326	広沢1号墳	35.02538031	135.6910585	40	1937649	1951893	IeSekkanBrown	IeSekkan
Sekkan1327	御堂ケ池1号墳	35.03488832	135.6934597	40	1937649	1951893	IeSekkanBrown	IeSekkan
Sekkan1328	双ケ岡1号墳	35.02420901	135.7133147	40	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1329	今里大塚古墳	34.93001824	135.6865425	40	1937649	1951893	IeSekkanYellowGreen	IeSekkan
Sekkan1330	黒土1号墳	34.83416822	135.8062257	40	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1331	（梅ノ木）	35.07001074	136.1403666	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1332	(本多神社）	34.98712019	135.8975392	40	99999999	99999999	IeSekkan	IeSekkan
Sekkan1333	保古里1号墳	34.85890976	136.4948992	40	1910986	1925596	IeSekkan	IeSekkan
Sekkan1334	保古里1号墳	34.85890976	136.4948992	40	1910986	1925596	IeSekkan	IeSekkan
Sekkan1335	次郎兵衛塚１号墳	35.44178289	137.0542097	40	1925596	1947510	IeSekkan	IeSekkan
Sekkan1336	（稲荷神社）	34.91277489	134.7210673	32	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1337	五ヶ山2号墳	34.77721382	135.3408219	29	99999999	99999999	IeSekkan	IeSekkan
Sekkan1338	蛇ヶ谷古墳	32.94349749	130.5507865	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1339	冷水塚古墳	32.947181	130.5589866	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1340	真福寺東古墳	32.96536054	130.5917603	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1341	馬出古墳	32.94767713	130.5730932	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1342	松林寺山古墳	32.92785881	130.5736504	10	1859852	1874462	FunaSekkanRed	FunaSekkan
Sekkan1343	寺田石棺	32.9232356	130.5874304	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1344	垣塚古墳	32.91152144	130.5757006	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1345	山部田古墳	32.94904569	130.5996518	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1346	（諏訪原）	32.98357661	130.6097724	10	1874462	1881767	FunaSekkanRed	FunaSekkan
Sekkan1347	若宮東古墳	32.97709529	130.6053066	10	1874462	1881767	FunaSekkanRed	FunaSekkan
Sekkan1348	京塚古墳	32.97709529	130.6053066	10	1881767	1896376	FunaSekkanRed	FunaSekkan
Sekkan1349	木下古墳	33.00201786	130.7186467	10	1859852	1881767	FunaSekkanRed	FunaSekkan
Sekkan1350	持松塚原古墳	32.98308267	130.6919042	10	1874462	1896376	FunaSekkanRed	FunaSekkan
Sekkan1351	小町塚古墳	33.0137652	130.7563985	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1352	木柑寺古墳	32.98124247	130.8091797	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1353	吉野山古墳	32.72370352	130.7437226	10	1859852	1874462	FunaSekkanRed	FunaSekkan
Sekkan1354	権内古墳	32.57973913	130.6977665	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1355	（大野村）	32.56561511	130.7040716	10	1874462	1881767	FunaSekkanRed	FunaSekkan
Sekkan1356	太山二号墳	32.56561511	130.7040716	10	1874462	1896376	FunaSekkanRed	FunaSekkan
Sekkan1357	南古墳	32.55883477	130.6794179	10	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1358	有佐大塚古墳	32.556055	130.663303	10	1852547	1859852	FunaSekkan	FunaSekkan
Sekkan1359	岡城古墳	32.53389926	130.669	10	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1360	舟ノ辻古墳	32.98824562	131.3290997	10	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1361	朝地若宮古墳	32.99459154	131.4757918	10	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1362	鉢ノ窪	33.01318882	131.5873403	10	1881767	1896376	FunaSekkanRed	FunaSekkan
Sekkan1363	鉢ノ窪	33.01318882	131.5873403	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1364	鉢ノ窪	33.01318882	131.5873403	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1365	岡ノ谷古墳	32.94623017	131.8896357	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1366	（小野墓地）	32.55291737	131.6437548	10	1874462	1896376	FunaSekkanRed	FunaSekkan
Sekkan1367	伊勢ノ前古墳	32.58956018	131.649573	10	1874462	1881767	FunaSekkanRed	FunaSekkan
Sekkan1368	林18号墳	35.41852804	132.989926	10	99999999	99999999	FunaSekkanYellow	FunaSekkan
Sekkan1369	花立５号墳	35.41409992	133.0115061	10	1910986	1925596	FunaSekkanYellow	FunaSekkan
Sekkan1370	大塚荒神古墳	35.48125387	132.9956582	10	1852547	1874462	FunaSekkanYellow	FunaSekkan
Sekkan1371	三埼谷山	35.41857343	133.2488141	10	99999999	99999999	FunaSekkanRedPurple	FunaSekkan
Sekkan1372	滝本神社裏古墳	34.29351356	134.1145481	10	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1373	（慶運寺）	34.53970781	135.8435329	10	99999999	99999999	FunaSekkanRed	FunaSekkan
Sekkan1374	肥前山古墳群	36.71727808	140.7213394	10	99999999	99999999	WariSekkanFunaSekkan	WariSekkanFunaSekkan
Sekkan1375	天神小屋古墳群	36.49624527	140.5167725	10	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan1376	（笠谷古墳群６号墳西方）	36.39063811	140.5533396	10	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan1377	西原古墳	33.329905	130.319131	10	1881767	1896376	IeSekkanRed	IeSekkan
Sekkan1378	下長田大谷2号墳	33.14546965	130.4629242	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1379	下長田横尾寺谷3号墳	33.14546965	130.4629242	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1380	面ノ上古墳	33.12902952	130.5229714	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1381	桜京古墳	33.843109	130.494864	10	1910986	1925596	IeSekkan	IeSekkan
Sekkan1382	東光寺剣塚古墳	33.573812	130.432783	10	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1383	竃門寺原1号墳	33.00660628	130.6066541	10	1881767	1896376	IeSekkanRed	IeSekkan
Sekkan1384	蛇田石棺群	33.00527467	130.6069545	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1385	天御子山	33.00527467	130.6069545	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1386	若宮古墳	32.981002	130.604683	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1387	（清水原）	32.96754753	130.606493	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1388	中原北池の元古墳	32.96754753	130.606493	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1389	（保多田）	33.01138376	130.6523428	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1390	（小原大塚）	33.0023865	130.6619768	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1391	中尾1号石棺	33.0023865	130.6619768	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1392	（寒原）	32.96213536	130.684638	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1393	向原	32.96213536	130.684638	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1394	持松	32.96213536	130.684638	10	1852547	1881767	IeSekkanRed	IeSekkan
Sekkan1395	持松	32.96213536	130.684638	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1396	広諏訪原	32.96213536	130.684638	10	1881767	1910986	IeSekkanRed	IeSekkan
Sekkan1397	千田浦大間	32.96213536	130.684638	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1398	千田浦大間	32.96213536	130.684638	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1399	千田浦大間	32.96213536	130.684638	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1400	千田浦大間1号方形周溝墓	32.96213536	130.684638	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1401	津袋大塚	33.00121581	130.7398889	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1402	津袋大塚	33.00121581	130.7398889	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1403	（原部）	33.00121581	130.7398889	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1404	（藤井）	32.99172484	130.7322915	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1405	粕道	32.89598297	130.6917796	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1406	生坪石立古墳	32.91854008	130.7571785	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1407	石川山9号墳	32.89598297	130.6917796	10	1896376	1910986	IeSekkanRed	IeSekkan
Sekkan1408	上古閑古墳	32.90279875	130.6238765	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1409	助吉石棺群	32.90681458	130.6390628	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1410	助吉石棺群	32.90681458	130.6390628	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1411	助吉石棺群	32.90681458	130.6390628	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1412	助吉石棺群	32.90681458	130.6390628	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1413	助吉石棺群	32.90681458	130.6390628	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1414	二子山1号墳	32.90096098	130.7347802	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1415	花見塚古墳	32.689276	130.735083	10	1925596	1947510	IeSekkanRed	IeSekkan
Sekkan1416	塚原36号方形周溝墓	32.73074447	130.7439829	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1417	丸山8号墳	32.73074447	130.7439829	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1418	丸山34号墳	32.73074447	130.7439829	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1419	北原1号墳	32.73074447	130.7439829	10	1925596	1947510	IeSekkanRed	IeSekkan
Sekkan1420	上の原1号墳	32.73074447	130.7439829	10	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1421	上の原6号墳	32.73074447	130.7439829	10	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1422	毘沙門塚古墳	33.02499779	130.6861842	10	1910986	1925596	IeSekkan	IeSekkan
Sekkan1423	弁慶ガ穴古墳	33.02499779	130.6861842	10	1925596	1947510	IeSekkanRed	IeSekkan
Sekkan1424	馬出古墳	32.94767713	130.5730932	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1425	永安寺西古墳	32.94767713	130.5730932	10	1925596	1947510	IeSekkanRed	IeSekkan
Sekkan1426	釜尾古墳	32.83697465	130.6930141	10	1910986	1925596	IeSekkan	IeSekkan
Sekkan1427	楢崎山１号墳	32.78341612	130.614383	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1428	楢崎山７号墳	32.78341612	130.614383	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1429	高坊古墳	32.78821146	130.6575901	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1430	中ノ城古墳	32.560799	130.693217	10	1910986	1925596	IeSekkan	IeSekkan
Sekkan1431	田川内１号墳	32.43919554	130.5899383	10	1874462	1910986	IeSekkan	IeSekkan
Sekkan1432	朝地丸山古墳	33.00734247	131.4295206	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1433	南方3号墳	32.57531923	131.6235837	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1434	南方6号墳	32.57531923	131.6235837	10	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1435	南方22号墳	32.57611952	131.5958806	10	1925596	1947510	IeSekkanRed	IeSekkan
Sekkan1436	南方23号墳	32.57611952	131.5958806	10	1925596	1947510	IeSekkanRed	IeSekkan
Sekkan1437	吉野5号墳	32.56722213	131.6171527	10	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan1438	神領1号地下式横穴墓	31.43707447	131.0260589	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1439	上ノ原11号地下式横穴墓	31.34278367	130.9389429	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1440	北後田1号地下式横穴墓	31.31664221	130.9358695	10	1881767	1896376	IeSekkan	IeSekkan
Sekkan1441	ヒャクダ横穴墓	35.48707373	133.0358419	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1442	薄井原古墳	35.506535	133.094125	10	1910986	1925596	IeSekkan	IeSekkan
Sekkan1443	飯梨岩舟古墳	35.40213945	133.1896636	10	1951893	1966138	IeSekkanRedPurple	IeSekkan
Sekkan1444	カラ谷横穴墓群(№178)	35.38705695	133.1971053	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1445	笹彦神社横穴墓群(№59)	35.37957351	133.1825735	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1446	宮谷横穴墓群　(№41)	35.38683458	133.212311	10	99999999	99999999	IeSekkanRedPurple	IeSekkan
Sekkan1447	宮谷横穴墓群(№42)	35.38683458	133.212311	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1448	宮谷横穴墓群(№64)	35.38683458	133.212311	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1449	八幡神社横穴墓	35.38924477	133.2232279	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1450	高田25号墳	35.46190141	133.5070139	10	1925596	1951893	IeSekkan	IeSekkan
Sekkan1451	（はまさか荘）	35.6151444	134.4698475	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1452	権現山27号墳	34.79437134	134.5645681	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1453	（吉祥寺）	34.84805553	134.7284976	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1454	（吉祥寺）	34.84805553	134.7284976	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1455	（定額寺）	34.84101304	134.7230633	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1456	姫路城天守の庭	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1457	姫路城チの櫓下	34.83954146	134.693902	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1458	姫路城チの櫓下	34.83954146	134.693902	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1459	姫路城チの櫓下	34.83954146	134.693902	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1460	姫路城下山里	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1461	姫路城太鼓櫓南方	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1462	姫路城太鼓櫓南方	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1463	姫路城太鼓櫓南方	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1464	姫路城太鼓櫓南方	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1465	姫路城太鼓櫓南方	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1466	姫路城太鼓櫓南方	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1467	姫路城太鼓櫓南方	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1468	姫路城備前丸	34.83954146	134.693902	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1469	丁号墳	34.8146896	134.5985763	10	1925596	1947510	IeSekkan	IeSekkan
Sekkan1470	丁14号墳	34.81730362	134.6049685	10	1904046	1921943	IeSekkanBrown	IeSekkan
Sekkan1471	（兼田地蔵堂）	34.80347783	134.6979486	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1472	（北原西山地蔵堂）	34.79946176	134.7072596	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1473	（明楽寺墓地）	34.97412004	134.9058802	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1474	（小和田神社）	34.8032768	134.9465766	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1475	（小和田神社）	34.8032768	134.9465766	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1476	新芦屋古墳	34.80054632	135.5508872	10	1925596	1947510	IeSekkan	IeSekkan
Sekkan1477	（感神宮）	34.76595438	135.4942855	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1478	南塚古墳	34.842941	135.546639	10	1910986	1925596	IeSekkanYellowGreen	IeSekkan
Sekkan1479	南塚古墳	34.842941	135.546639	10	1910986	1925596	IeSekkanYellowGreen	IeSekkan
Sekkan1480	今城塚古墳	34.850194	135.594472	10	1910986	1925596	IeSekkanYellowGreen	IeSekkan
Sekkan1481	今城塚古墳	34.850194	135.594472	10	1910986	1925596	IeSekkanBrown	IeSekkan
Sekkan1482	今城塚古墳	34.850194	135.594472	10	1910986	1925596	IeSekkanRed	IeSekkan
Sekkan1483	塚脇12号墳	34.87186939	135.5919958	10	1925596	1947510	IeSekkan	IeSekkan
Sekkan1484	塚穴4ｂ号墳	34.86175604	135.5902746	10	1925596	1947510	IeSekkan	IeSekkan
Sekkan1485	（明光寺）	34.75568439	135.656801	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1486	（国中神社）	34.74021547	135.6515335	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1487	（正法寺）	34.74135426	135.6451116	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1488	みかん山4号墳	34.67426662	135.657359	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1489	出雲井8号墳	34.66935371	135.6480802	10	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1490	五条山2号墳	34.6629256	135.6508001	10	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1491	客坊山7号墳	34.6629256	135.6508001	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1492	客坊山9号墳	34.6629256	135.6508001	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1493	客坊山11号墳	34.6629256	135.6508001	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1494	客坊山14号墳	34.6629256	135.6508001	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1495	花草山21号墳	34.65915874	135.65308	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1496	花草山28号墳	34.65915874	135.65308	10	99999999	99999999	IeSekkan	IeSekkan
Sekkan1497	五里山1号墳	34.65915874	135.65308	10	1925596	1947510	IeSekkan	IeSekkan
Sekkan1498	五里山3号墳	34.65915874	135.65308	10	1937649	1951893	IeSekkan	IeSekkan
Sekkan1499	六万寺2号墳	34.65208667	135.6504342	10	1925596	1947510	IeSekkan	IeSekkan
Sekkan1500	桜井1号墳	34.65208667	135.6504342	10	1937649	1951893	IeSekkanYellowGreen	IeSekkan
Sekkan1501	愛宕塚古墳	34.63490391	135.6491979	10	1910986	1925596	IeSekkanYellowGreen	IeSekkan
Sekkan1502	愛宕塚古墳	34.63490391	135.6491979	10	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan1503	（来迎寺）	34.62806518	135.646025	10	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1504	（服部川八幡宮）	34.6259331	135.6402987	10	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1505	高安　郡川2号墳	34.61820167	135.6466812	10	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan1506	高安　郡川17号墳	34.61820167	135.6466812	10	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1507	（法蔵寺）	34.61820167	135.6466812	10	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan1508	高安　神立8号墳	34.63490391	135.6491979	10	1925596	1947510	IeSekkan	IeSekkan
Sekkan1509	高安　垣内・教興寺1号墳	34.61367283	135.6393667	10	1925596	1947510	IeSekkanYellowGreen	IeSekkan
