key	ja-JP	longitude	latitude	first_year	last_year	texture	overall_length
Kofun2523	平尾山古墳群内古墳	135.638656	34.586073	999999	999999	ZKoenFun	40
Kofun2524	安堂支群第5支群2号墳	135.635672	34.577203	320	360	ZKoenFun	40
Kofun2525	安堂南古墳	135.63075	34.577276	999999	999999	ZKoenFun	40
Kofun2526	慈願寺山古墳	135.612225	34.860517	999999	999999	ZKoenFun	40
Kofun2527	墓谷2号墳	135.587031	34.863806	420	440	ZKohoFunF	40
Kofun2528	板持3号墳	135.608031	34.484764	360	380	ZKohoFunF	40
Kofun2529	牛石7号墳	135.494556	34.488446	560	600	ZKoenFunF	40
Kofun2530	津門稲荷山古墳	135.352853	34.736887	480	520	ZKoenFun	40
Kofun2531	坊ヶ塚古墳	135.262108	34.720866	999999	999999	ZKoenFun	40
Kofun2532	里古墳	134.85975	34.800911	440	480	ZKoenFunF	40
Kofun2533	北谷西古墳	135.966439	34.535682	999999	999999	ZKoenFun	40
Kofun2534	八ッ塚古墳	135.884414	34.499414	999999	999999	ZKoenFun	40
Kofun2535	新沢千塚81号墳	135.775317	34.481979	999999	999999	ZKohoFun	40
Kofun2536	勢野茶臼山古墳	135.704164	34.606753	520	560	ZKoenFunF	40
Kofun2537	宮谷山古墳	135.695714	34.504887	999999	999999	ZKoenFun	40
Kofun2538	直川八幡山7号墳	135.223358	34.272794	999999	999999	ZKoenFun	40
Kofun2539	小森山1号墳	134.175411	35.480109	999999	999999	ZKoenFunF	40
Kofun2540	向山6号墳	133.829328	35.447134	520	560	ZKoenFunF	40
Kofun2541	淀江向山6号墳	133.441836	35.454693	999999	999999	ZKoenFunF	40
Kofun2542	鵜灘山6号墳	133.010603	35.516004	999999	999999	ZKoenFunF	40
Kofun2543	御崎山古墳	133.093386	35.424518	560	590	ZKohoFunF	40
Kofun2544	美々津丘1号墳	133.233208	36.286698	999999	999999	ZKoenFunF	40
Kofun2545	殿塚古墳	134.127033	35.041466	999999	999999	ZKoenFun	40
Kofun2546	吉原6号墳	134.003342	34.778933	280	320	ZKoenFunF	40
Kofun2547	金鶏塚古墳	134.118664	34.67553	520	560	ZKoenFun	40
Kofun2548	亀ヶ原大塚古墳	134.118172	34.675144	560	600	ZKoenFun	40
Kofun2549	西坂古墳	133.894978	34.827591	280	320	ZKohoFunF	40
Kofun2550	随庵古墳	133.786136	34.713739	420	440	HotateFunF	40
Kofun2551	法連大𡉕古墳	133.789758	34.67478	999999	999999	ZKoenFun	40
Kofun2552	妙蓮寺1号墳	133.753839	34.652925	240	280	ZKoenFunF	40
Kofun2553	弘住1号墳	132.495478	34.459028	320	360	ZKoenFunF	40
Kofun2554	阿多田古墳	132.045631	33.909281	360	380	ZKoenFunF	40
Kofun2555	宮谷古墳	134.468861	34.056992	240	280	ZKoenFunF	40
Kofun2556	稲荷山古墳	134.168339	34.246217	320	360	ZKoenFunF	40
Kofun2557	北大塚古墳	134.028389	34.333866	320	360	ZKoenFunFF2	40
Kofun2558	鶴尾神社4号墳	134.030042	34.325566	240	280	ZKoenFunFF	40
Kofun2559	永塚古墳	132.742661	33.854203	520	560	ZKoenFunF	40
Kofun2560	ヒメコ塚古墳	130.980472	33.698295	560	600	ZKoenFun	40
Kofun2561	黒添メウト塚古墳	130.924117	33.745279	560	600	ZKoenFun	40
Kofun2562	徳永丸山古墳	130.925681	33.743959	520	560	ZKoenFun	40
Kofun2563	寺田川古墳	130.921597	33.71452	520	560	ZKoenFun	40
Kofun2564	箕田丸山古墳	130.906369	33.697648	520	560	ZKoenFunF	40
Kofun2565	高野1号墳	130.611186	33.724351	999999	999999	HotateFunF2	40
Kofun2566	浦尻3号墳	130.507014	33.573549	999999	999999	ZKoenFunF	40
Kofun2567	上野3号墳	130.484717	33.848262	999999	999999	ZKoenFunF	40
Kofun2568	日拝塚古墳	130.438628	33.523307	520	560	ZKoenFunF2	40
Kofun2569	井原1号墳	130.249994	33.525971	240	280	ZKoenFunF	40
Kofun2570	日明11号墳	130.198839	33.515588	440	480	ZKoenFun	40
Kofun2571	横枕古墳	130.197647	33.524946	999999	999999	ZKoenFun	40
Kofun2572	河東山崎古墳	130.544189	33.818859	999999	999999	ZKoenFun	40
Kofun2573	桧原2号墳	130.390114	33.533432	560	600	ZKoenFun	40
Kofun2574	出居塚古墳	129.315339	34.264581	280	320	ZKohoFun	40
Kofun2575	亀塚1号墳	130.828039	32.198825	440	480	ZKoenFunF	40
Kofun2576	塚園古墳	130.703247	32.908951	999999	999999	ZKoenFun	40
Kofun2577	岡塚2号墳	130.653706	32.515866	999999	999999	ZKoenFun	40
Kofun2578	乙丸6号墳	130.635436	32.501991	999999	999999	ZKoenFun	40
Kofun2579	小坂大塚古墳	131.610142	32.984746	999999	999999	ZKoenFunF	40
Kofun2580	持田14号墳	131.517447	32.149989	520	560	ZKoenFunF	40
Kofun2581	持田39号墳	131.516667	32.1469	440	480	ZKoenFunF	40
Kofun2582	川南45号墳	131.488275	32.170772	999999	999999	ZKoenFun	40
Kofun2583	川南42号墳	131.487042	32.168972	999999	999999	ZKoenFun	40
Kofun2584	新田原187号墳	131.422764	32.106175	999999	999999	ZKoenFunF	40
Kofun2585	海南龍頭里古墳	126.590706	34.533108	533	566	ZKoenFun	40
Kofun2586	殿部田1号墳	140.448903	35.706864	560	600	ZKoenFunSgt	39.96
Kofun2587	石脇8号墳	133.958722	35.514218	999999	999999	ZKoenFunSgt	39.96
Kofun2588	椎山1号墳	132.930083	35.400771	999999	999999	ZKoenFunFSgt	39.96
Kofun2589	上根二子塚1号墳	140.087803	36.538456	320	360	ZKohoFunSgt	39.84
Kofun2590	おこし古墳	136.471606	34.709839	520	540	ZKoenFun	39.8
Kofun2591	渕切1号墳	133.146597	35.529181	999999	999999	ZKoenFunFSgt	39.72
Kofun2592	出崎山2号墳	139.806056	37.594947	320	360	ZKohoFunSgt	39.6
Kofun2593	六ツヶ塚2号墳	140.630703	36.514442	560	600	ZKoenFunSgt	39.6
Kofun2594	コロニー94号墳	140.344208	36.388515	999999	999999	ZKoenFunSgt	39.6
Kofun2595	小宅1号墳	140.109214	36.509248	999999	999999	ZKoenFunFSgt	39.6
Kofun2596	高龗神社古墳	139.940517	36.483089	999999	999999	ZKoenFunSgt	39.6
Kofun2597	本郷二子山古墳	139.080458	36.233693	999999	999999	ZKoenFunSgt	39.6
Kofun2598	長塚古墳	139.384381	36.086243	540	560	ZKoenFunSgt	39.6
Kofun2599	西原古墳	139.448381	35.946044	520	560	HotateFunSgt	39.6
Kofun2600	姉崎東原古墳	140.054828	35.473784	999999	999999	ZKohoFunSgt	39.6
Kofun2601	国分尼塚2号墳	136.954878	37.033101	280	320	ZKohoFunSgt	39.6
Kofun2602	本地大塚古墳	137.062186	35.204508	999999	999999	ZKoenFunSgt	39.6
Kofun2603	越前塚39号墳	136.305122	35.398204	560	600	ZKoenFunSgt	39.6
Kofun2604	青山2号古墳	135.599069	34.555032	999999	999999	HotateFunFSgt	39.6
Kofun2605	野々井10号墳	135.47985	34.494004	480	520	ZKoenFunSgt	39.6
Kofun2606	巨勢山147号墳	135.735578	34.432521	999999	999999	ZKoenFunSgt	39.6
Kofun2607	向山375号墳	133.830958	35.443812	999999	999999	ZKoenFunFSgt	39.6
Kofun2608	津古生掛古墳	130.566167	33.440301	240	280	ZKoenFunSgt	39.6
Kofun2609	能満寺3号墳	131.173672	33.569221	200	240	MakimukuFSgt	39.6
Kofun2610	西都原237号墳	131.397933	32.094939	999999	999999	ZKoenFunFSgt	39.6
Kofun2611	かめ塚古墳	140.869378	38.12166	280	320	ZKoenFunF	39.5
Kofun2612	筒野1号墳	136.45685	34.629604	280	320	ZKohoFunF	39.5
Kofun2613	宇野塚古墳	133.830275	35.488004	999999	999999	ZKohoFunF	39.3
Kofun2614	四所神社古墳	140.225414	36.403108	999999	999999	ZKoenFunSgt	39.24
Kofun2615	妙見11号墳	135.079808	35.301013	480	520	ZKoenFun	39.1
Kofun2616	藤井12号墳	139.812908	36.412892	999999	999999	ZKoenFun	39
Kofun2617	行基平山頂古墳	139.4459	36.340626	560	600	ZKoenFunF	39
Kofun2618	下佐野7区3号墳	139.024272	36.297121	999999	999999	HotateFunFSgt	39
Kofun2619	富田1号墳	140.585689	35.87448	520	560	ZKoenFun	39
Kofun2620	板附11号墳	140.393856	35.614167	999999	999999	ZKoenFun	39
Kofun2621	家之子9号墳	140.378653	35.597698	999999	999999	ZKoenFun	39
Kofun2622	竜角寺1号墳	140.257794	35.829158	999999	999999	ZKoenFun	39
Kofun2623	竜角寺9号墳	140.264675	35.828186	999999	999999	ZKoenFun	39
Kofun2624	油井古塚原25号墳	140.335506	35.576359	999999	999999	ZKoenFun	39
Kofun2625	諏訪台4081号墳	140.108611	35.491251	999999	999999	ZKoenFunSgt	39
Kofun2626	椿45号墳	140.005175	35.388054	999999	999999	ZKohoFun	39
Kofun2627	椿39号墳	140.004897	35.386387	999999	999999	ZKoenFun	39
Kofun2628	国分岩屋山1号墳	136.952331	37.040721	320	360	ZKohoFun	39
Kofun2629	柳田うわの3号墳	136.784861	36.927317	520	560	ZKoenFun	39
Kofun2630	夕田茶臼山古墳	136.996061	35.483577	320	360	ZKoenFunF	39
Kofun2631	船来山98号墳	136.687042	35.471212	999999	999999	ZKoenFun	39
Kofun2632	浄音寺古墳	136.895194	35.279163	280	320	ZKohoFun	39
Kofun2633	田村7号墳	136.509778	34.54996	480	520	ZKoenFunF	39
Kofun2634	山下古墳	136.421331	34.853161	480	520	ZKoenFunF	39
Kofun2635	穴蔵古墳	136.068131	35.089091	540	560	ZKoenFunF	39
Kofun2636	大浦古墳	136.195708	35.467976	240	280	ZKohoFun	39
Kofun2637	正福寺北谷田古墳	134.387211	34.851269	999999	999999	ZKoenFun2	39
Kofun2638	清水谷1号墳	135.795239	34.442582	999999	999999	ZKoenFun	39
Kofun2639	淀江向山3号墳	133.441633	35.454562	440	480	ZKoenFunF	39
Kofun2640	二塚1号墳	134.001114	34.784597	480	520	ZKoenFunF	39
Kofun2641	川東古墳	134.247589	34.270164	240	280	ZKoenFunF	39
Kofun2642	大麻山椀貸塚古墳	133.794264	34.200981	320	360	ZKoenFunF	39
Kofun2643	猿ヶ谷2号墳	132.744953	33.763868	520	560	ZKoenFun	39
Kofun2644	潤野3号墳	130.688403	32.671576	320	360	HotateFun	39
Kofun2645	塚崎10号墳	130.970797	31.341358	380	420	ZKoenFunF	39
Kofun2646	霊光月山里月桂1号墳	126.506597	35.357081	480	520	ZKoenFun	39
Kofun2647	境2号墳	133.351975	35.386657	999999	999999	ZKoenFunF	38.9
Kofun2648	山田宝馬70号墳	140.404808	35.716617	999999	999999	ZKoenFun	38.8
Kofun2649	中代古墳	134.165169	34.246356	320	360	ZKoenFunF	38.7
Kofun2650	釜谷1号墳	133.267381	35.362618	999999	999999	ZKoenFunF	38.6
Kofun2651	牧ノ原3号墳	131.144039	31.802724	520	560	HotateFun	38.6
Kofun2652	東台10号墳	140.226336	36.104107	999999	999999	ZKoenFunSgt	38.58
Kofun2653	村松舟塚1号墳	140.577556	36.464545	560	600	ZKoenFun	38.5
Kofun2654	富田4号墳	140.425569	35.615223	999999	999999	ZKoenFun	38.5
Kofun2655	草刈32号墳	140.176017	35.525687	999999	999999	ZKoenFun	38.5
Kofun2656	鷹王山1号墳	136.863439	36.966777	999999	999999	ZKohoFunF	38.5
Kofun2657	古市場北浅後1号墳	135.964336	34.472906	999999	999999	ZKoenFun	38.5
Kofun2658	津倉古墳	133.905025	34.673394	240	280	ZKohoFun	38.5
Kofun2659	横山古墳	130.712647	32.911259	480	520	ZKoenFunF	38.5
Kofun2660	鉾の宮1号墳	140.545986	36.422151	999999	999999	ZKoenFunSgt	38.4
Kofun2661	糠塚1号墳	140.022083	35.928555	520	560	ZKoenFunSgt	38.4
Kofun2662	古海松塚11号墳	139.408411	36.231798	440	480	HotateFunSgt	38.4
Kofun2663	片野11号墳	140.459842	35.863733	560	600	ZKoenFunSgt	38.4
Kofun2664	猫作・栗山34号墳	140.347758	35.863233	999999	999999	ZKoenFunSgt	38.4
Kofun2665	人見塚古墳	140.145392	35.470145	999999	999999	ZKoenFun	38.4
Kofun2666	稲荷前6号墳	139.530897	35.561995	360	380	ZKoenFunFSgt	38.4
Kofun2667	権現山1号墳	137.435008	34.814428	280	320	ZKoenFun	38.4
Kofun2668	栗東狐塚3号墳	135.995742	35.022289	999999	999999	HotateFunFSgt	38.4
Kofun2669	塚本古墳	135.695383	34.923372	480	520	ZKoenFunFSgt	38.4
Kofun2670	寺ノ前古墳	135.766	34.579348	999999	999999	ZKoenFunSgt	38.4
Kofun2671	南谷19号墳	133.887239	35.49732	999999	999999	ZKoenFunSgt	38.4
Kofun2672	高野山根1号墳	133.958822	35.025889	440	480	ZKoenFunSgt	38.4
Kofun2673	郭1号墳	137.8831	35.520987	520	560	ZKoenFun	38.2
Kofun2674	刈山1号墳	132.764528	35.332179	999999	999999	ZKoenFunFSgt	38.16
Kofun2675	戸崎6号墳	140.046889	35.317452	999999	999999	ZKoenFunSgt	38.04
Kofun2676	古峯神社古墳	140.698344	38.104423	999999	999999	ZKoenFun	38
Kofun2677	烏崎2号墳	141.002511	37.676524	999999	999999	ZKoenFun	38
Kofun2678	ぜんぶ塚古墳	140.307356	36.166604	999999	999999	HotateFun	38
Kofun2679	東大沼第3号墳	140.358775	35.940411	999999	999999	ZKoenFun	38
Kofun2680	長塚山古墳	140.081533	36.595678	999999	999999	ZKoenFun	38
Kofun2681	芳志戸観音山古墳	140.058631	36.589178	999999	999999	ZKoenFun	38
Kofun2682	藤岡K-5号墳	139.066508	36.235284	999999	999999	ZKoenFun	38
Kofun2683	秋葉塚古墳	139.38685	36.087655	540	560	ZKoenFun	38
Kofun2684	城山13号墳	140.593339	35.859544	999999	999999	ZKoenFun	38
Kofun2685	竜角寺19号墳	140.265664	35.827483	999999	999999	ZKoenFun	38
Kofun2686	勝福寺3号墳	140.261092	35.788528	999999	999999	ZKoenFun	38
Kofun2687	富貴楽古墳	140.32345	35.374141	999999	999999	ZKoenFun	38
Kofun2688	大篠塚西台1号墳	140.205892	35.682909	999999	999999	ZKoenFun	38
Kofun2689	飯塚15号墳	140.232594	35.646682	999999	999999	ZKoenFun	38
Kofun2690	箕輪1号墳	140.014564	35.855861	999999	999999	ZKoenFun	38
Kofun2691	呉羽山丘陵No.16古墳	137.156403	36.69025	280	320	ZKoenFun	38
Kofun2692	瓜生北2号墳	136.279358	36.187401	360	380	ZKoenFunF	38
Kofun2693	鉾ヶ崎1号墳	136.213136	36.002444	380	420	ZKoenFun	38
Kofun2694	塚原3号墳	137.81885	35.465626	440	480	HotateFun	38
Kofun2695	二枚橋古墳	138.936967	35.310238	999999	999999	ZKoenFun	38
Kofun2696	御津船山古墳	137.320531	34.82685	480	520	ZKoenFun	38
Kofun2697	馬上山古墳	136.254161	35.474026	240	280	ZKohoFun	38
Kofun2698	以久田野78号墳	135.222392	35.321054	520	560	ZKoenFunF	38
Kofun2699	稲葉山10号墳	135.136553	35.308213	520	560	ZKoenFunF	38
Kofun2700	龍子三ッ塚1号墳	134.514064	34.836761	280	320	ZKoenFunF	38
Kofun2701	東狐塚古墳	135.7555	34.631572	999999	999999	ZKoenFun	38
Kofun2702	松山天前古墳	135.791881	34.444856	999999	999999	ZKoenFun	38
Kofun2703	皇子塚古墳	135.733853	34.541265	999999	999999	ZKoenFun	38
Kofun2704	平岡西方232号墳	135.702444	34.474282	999999	999999	ZKoenFun	38
Kofun2705	戒場様6号墳	135.838089	34.487476	999999	999999	ZKoenFun	38
Kofun2706	森永明寺1号墳	135.784765	34.453135	999999	999999	ZKoenFun	38
Kofun2707	八束水7号墳	134.027236	35.515162	999999	999999	ZKohoFunF	38
Kofun2708	馬ノ山5号墳	133.879403	35.504804	560	600	ZKoenFunF	38
Kofun2709	小丸山古墳	133.319042	35.342274	999999	999999	ZKoenFunF	38
Kofun2710	名分丸山古墳	133.003903	35.521206	240	280	ZKohoFunF	38
Kofun2711	秦茶臼山古墳	133.709483	34.677205	280	320	ZKoenFunF	38
Kofun2712	砂子山3号墳	133.658975	34.67442	360	380	ZKoenFunF	38
Kofun2713	倉重向山古墳	132.350733	34.385936	999999	999999	ZKoenFunF	38
Kofun2714	大日山古墳	134.334892	34.239884	320	360	ZKoenFunF	38
Kofun2715	池戸八幡神社1号墳	134.124161	34.286598	999999	999999	ZKoenFunF	38
Kofun2716	スベットウ古墳	130.531864	33.793631	520	560	ZKoenFunF	38
Kofun2717	川南19号墳	131.488872	32.1675	999999	999999	ZKoenFun	38
Kofun2718	西都原176号墳	131.380686	32.115759	999999	999999	ZKoenFunF	38
Kofun2719	三財6号墳	131.358344	32.071476	999999	999999	ZKoenFunF	38
Kofun2720	潭陽聲月里月田古墳	126.975797	35.213447	480	520	ZKoenFun	38
Kofun2721	宮中野97号墳	140.609375	35.979274	560	600	ZKoenFunSgt	37.8
Kofun2722	宮中野98号墳	140.607939	35.979874	560	600	ZKoenFunSgt	37.8
Kofun2723	白石3号墳	139.161353	36.162068	999999	999999	ZKoenFunSgt	37.8
Kofun2724	仁戸名2号墳	140.164614	35.576776	560	600	ZKoenFunFSgt	37.8
Kofun2725	諏訪台4068号墳	140.109069	35.491173	999999	999999	ZKoenFunSgt	37.8
Kofun2726	平井村409号墳	139.040414	36.236873	999999	999999	ZKoenFunFSgt	37.68
Kofun2727	坂本1号墳	136.61815	34.55074	999999	999999	ZKohoFunSgt	37.68
Kofun2728	日上畝山80号墳	134.030311	35.052052	440	480	ZKoenFunSgt	37.68
Kofun2729	相生富士山古墳	139.315481	36.414864	999999	999999	ZKoenFun	37.6
Kofun2730	鎌切3号墳	136.470561	34.713145	540	560	ZKoenFunF	37.6
Kofun2731	大谷山20号墳	135.221061	34.228286	999999	999999	ZKoenFun	37.6
Kofun2732	梁1号墳	139.879453	36.335173	999999	999999	ZKoenFun	37.5
Kofun2733	三尻二子塚古墳	139.314264	36.155943	999999	999999	ZKoenFunF	37.5
Kofun2734	城山14号墳	140.592603	35.8616	999999	999999	ZKoenFun	37.5
Kofun2735	三宅1号墳	136.160561	36.149988	360	380	ZKoenFunF	37.5
Kofun2736	天下1号墳	136.141992	36.045777	280	320	ZKohoFunF	37.5
Kofun2737	安行山丸山2号墳	135.565772	35.012259	999999	999999	ZKoenFunF	37.5
Kofun2738	須川1号墳	135.847612	34.589177	999999	999999	ZKoenFunF	37.5
Kofun2739	海士25号墳	134.278511	35.546901	999999	999999	ZKoenFunF	37.5
Kofun2740	大宮3号墳	133.799453	35.400021	999999	999999	ZKoenFunF	37.5
Kofun2741	石鎚権現5号墳	133.309414	34.527258	360	380	ZKoenFunF	37.5
Kofun2742	堀ノ内FK-1号墳	139.085867	36.237418	520	560	ZKoenFunFSgt	37.44
Kofun2743	高部32号墳	139.932389	35.366321	999999	999999	ZKohoFunSgt	37.44
Kofun2744	稲荷台3号墳	140.152736	35.401162	999999	999999	ZKoenFun	37.4
Kofun2745	若宮古墳	132.856931	34.799736	280	320	ZKoenFun	37.4
Kofun2746	新田原67号墳	131.425864	32.104314	999999	999999	HotateFunF	37.4
Kofun2747	宮東1号墳	139.820953	37.592416	240	280	ZKoenFunSgt	37.32
Kofun2748	鏑木大神古墳	140.587472	35.762053	520	560	ZKoenFun	37.2
Kofun2749	上宿古墳	140.425806	36.508934	999999	999999	ZKoenFunSgt	37.2
Kofun2750	坂下3号墳	139.831439	36.496975	999999	999999	ZKoenFunFSgt	37.2
Kofun2751	金古入道山古墳	138.999125	36.41804	999999	999999	ZKoenFunFSgt	37.2
Kofun2752	山名伊勢塚古墳	139.039158	36.273225	560	600	ZKoenFunFSgt2	37.2
Kofun2753	大境南2号墳	139.41995	36.074785	999999	999999	ZKoenFunSgt	37.2
Kofun2754	南総中9号墳	140.153286	35.395273	999999	999999	ZKoenFunSgt	37.2
Kofun2755	青野西SX49号古墳	135.254425	35.307477	240	280	MakimukuHoFSgt	37.2
Kofun2756	今井塚古墳	135.597992	34.558518	999999	999999	HotateFunFSgt	37.2
Kofun2757	今井1号墳	135.713261	34.362045	420	440	ZKoenFunFSgt	37.2
Kofun2758	下種8号墳	133.736786	35.455993	999999	999999	HotateFunFSgt	37.2
Kofun2759	宮内2号墳	133.488367	35.453159	999999	999999	HotateFunFSgt	37.2
Kofun2760	箭渓51号墳	134.289594	35.533354	999999	999999	ZKoenFunSgt	37.2
Kofun2761	慶貞1号墳	134.02075	34.789527	520	560	ZKoenFunFSgt	37.2
Kofun2762	大年2号墳	133.0439	34.871958	999999	999999	ZKoenFunSgt	37.2
Kofun2763	成屋形古墳	130.494036	33.531146	999999	999999	HotateFunFSgt	37.2
Kofun2764	鶴見古墳	131.363342	33.540957	480	520	ZKoenFunFSgt	37.2
Kofun2765	美九里村20号墳	139.080472	36.233424	999999	999999	ZKoenFunSgt	37.08
Kofun2766	正直35号墳	140.392928	37.343423	999999	999999	ZKohoFunF	37
Kofun2767	徳化原古墳	140.356933	36.504267	999999	999999	ZKoenFun	37
Kofun2768	長堀6号墳	140.188639	36.257443	999999	999999	ZKoenFun	37
Kofun2769	中日向赤城神社古墳	139.503439	36.283982	999999	999999	ZKoenFun	37
Kofun2770	弁天塚古墳	139.388061	36.086607	480	520	ZKoenFun	37
Kofun2771	長沖十兵衛塚古墳	139.1267	36.181451	999999	999999	ZKoenFunF	37
Kofun2772	月輪台1号墳	140.376781	35.880886	999999	999999	ZKoenFun	37
Kofun2773	殿部田新15号墳	140.44925	35.70547	999999	999999	ZKoenFun	37
Kofun2774	根崎2号墳	140.4013	35.639484	999999	999999	ZKoenFun	37
Kofun2775	中道2号墳	140.367278	35.875754	999999	999999	ZKoenFun	37
Kofun2776	山崎ひょうたん塚古墳	140.224981	35.73136	999999	999999	ZKoenFun	37
Kofun2777	殿ヶ谷2号墳	139.594158	35.436615	380	420	ZKoenFun	37
Kofun2778	分校前山13号墳	136.401147	36.320065	999999	999999	ZKoenFun	37
Kofun2779	小坂1号墳	136.264819	35.951002	360	380	ZKoenFunF	37
Kofun2780	狐山古墳	136.164986	35.993955	320	360	ZKoenFunF	37
Kofun2781	愛宕山A号墳	136.147319	35.92708	380	420	ZKoenFunF	37
Kofun2782	鳴塚古墳	136.234494	34.768303	520	560	ZKoenFun	37
Kofun2783	野洲円山古墳	136.041794	35.074172	500	520	HotateFunF	37
Kofun2784	うさの古墳	135.490744	35.098047	520	560	ZKoenFunF	37
Kofun2785	岩清水モチ峠古墳	135.948192	34.476286	999999	999999	ZKoenFun	37
Kofun2786	於古墳	135.734906	34.534462	520	560	HotateFun	37
Kofun2787	越智光雲寺1号墳	135.765655	34.460697	999999	999999	ZKoenFun	37
Kofun2788	愛宕山古墳	135.955311	34.520371	999999	999999	ZKoenFun	37
Kofun2789	北福46号墳	133.929606	35.489001	999999	999999	ZKoenFunF	37
Kofun2790	大平山166号墳	133.864986	35.466807	999999	999999	ZKoenFunF	37
Kofun2791	土下205号墳	133.823917	35.467501	999999	999999	ZKoenFunF	37
Kofun2792	向山80号墳	133.837558	35.453012	999999	999999	ZKoenFunF	37
Kofun2793	東宗像2号墳	133.354344	35.417679	520	560	ZKoenFunF	37
Kofun2794	宗像1号墳	133.354278	35.412348	560	600	ZKoenFunF	37
Kofun2795	名田3号墳	133.323025	36.215724	999999	999999	ZKoenFunF	37
Kofun2796	用木6号墳	134.00835	34.750162	999999	999999	ZKoenFun	37
Kofun2797	宮山古墳	133.746981	34.661917	200	240	MakimukuF	37
Kofun2798	川立・七ッ塚1号墳	132.787947	34.728065	440	480	ZKoenFunF	37
Kofun2799	奥3号墳	134.229125	34.286344	240	280	ZKoenFunF	37
Kofun2800	姫神古墳	130.941772	33.667145	520	560	ZKoenFun	37
Kofun2801	須恵クヒノ浦1号墳	130.559111	33.811195	999999	999999	ZKoenFunF	37
Kofun2802	谷上古墳	130.272047	33.566293	999999	999999	ZKoenFun	37
Kofun2803	奥ノ院古墳	130.193197	33.506296	380	420	HotateFunF	37
Kofun2804	矢ノ浦古墳	130.031292	33.191071	360	380	ZKoenFunF	37
Kofun2805	西都原56号墳	131.394633	32.113998	999999	999999	ZKoenFunF2	37
Kofun2806	新田原40号墳	131.433622	32.080925	999999	999999	ZKoenFun	37
Kofun2807	蓮ヶ池1号墳	131.442158	31.969479	999999	999999	ZKoenFun	37
Kofun2808	霊岩泰澗里チャラボン古墳	126.612433	34.849656	500	520	ZKoenFun	37
Kofun2809	甚九郎山古墳	130.752167	32.697193	999999	999999	ZKoenFunF	36.9
Kofun2810	堀ノ内CK-2号前方後方墳	139.082944	36.236774	320	360	ZKohoFunFSgt	36.72
