key	ja-JP	en-US	longitude	latitude	min_size	max_size	first_year	last_year	texture	所在地	種別	時代	立地	標高	出土遺物
HokkaidoSite858	山越1遺跡		140.3276013	42.22865484	0	0.5	-3500	-2000	BlueCircle	八雲町山越434-1,438-1,440	遺物包含地	縄文(中期)	海岸段丘	30 m	土器
HokkaidoSite859	鉄山遺跡		140.2968035	42.2262774	0	0.5	-2000	-1000	BlueCircle	八雲町浜松517-1～4,426～429,530～534	遺物包含地	縄文(後期)	海岸段丘	60 m	土器
HokkaidoSite860	野田生3遺跡		140.3606124	42.22011289	0	0.5	-3500	-2000	BlueCircle	八雲町野田生394-1･2,398-1･2,399-1･2,400-1～4,401-1～6	遺物包含地	縄文(中期)	海岸段丘	25～37 m	土器、石器
HokkaidoSite861	野田生6遺跡		140.3697064	42.2127366	0	0.5	-3500	-2000	BlueCircle	八雲町野田生434,438,439,449,450,511-1,512,513	遺物包含地	縄文(中期)		20～30 m	土器
HokkaidoSite862	新牧場遺跡		140.3940566	42.20043814	0	0.5	-2000	-1000	BlueCircle	八雲町東野757,758,798-1･2	遺物包含地	縄文(後期)	海岸段丘	30 m	土器
HokkaidoSite863	浜中2遺跡		140.4329681	42.18831681	0	0.5	-300	200	BlueCircle	八雲町落部459,461～463,472～477,479～485,921-61･75	遺物包含地	続縄文(前半期)	海岸段丘	15～18 m	土器、石器
HokkaidoSite864	桜野1遺跡		140.3421765	42.17345938	0	0.5	-3500	-2000	BlueCircle	八雲町桜野25-1･2,26,28-1～8,29	遺物包含地	縄文(中期)	河岸段丘	60～65 m	土器、剥片
HokkaidoSite865	栄原遺跡		140.3861421	42.53238533	0	0.5	-3500	-2000	PitHouse	長万部町字栄原97-1･2･4,98-1,99,101,106,107	集落跡	縄文(中期)	中川原左岸、微高地	6～10 m	土器、石鏃・石槍・石斧、魚形石器
HokkaidoSite866	オバルベツ遺跡		140.3575429	42.5214343	0	0.5	-3500	-2000	BlueCircle	長万部町字富野173	遺物包含地	縄文(中期)	海岸段丘上平坦部、オバルベツ川左岸	10～11 m	
HokkaidoSite867	坊主山2遺跡		140.3717624	42.51719079	0	0.5	-8000	-5000	BlueCircle	長万部町字富野117-1・10・11,121-1・2	遺物包含地	縄文(早期)	オバルベツ川右岸段丘上	30～35 m	土器、剥片
HokkaidoSite868	トド山遺跡		140.367045	42.50953045	0	0.5	-3500	-2000	BlueCircle	長万部町字富野102-2･8･16･31	墳墓	縄文(中期)	海岸段丘上(通称トド山)	20～21 m	
HokkaidoSite869	トド山2遺跡		140.3628311	42.50394567	0	0.5	-3500	-2000	BlueCircle	長万部町字富野92,96-1･3	遺物包含地	縄文(中期)	海岸段丘	34～36 m	剥片･砕片・礫石器
HokkaidoSite870	豊野5遺跡		140.302353	42.41915226	0	0.5	-3500	-2000	BlueCircle	長万部町字豊野24-1～3,25-1,204-2,206-1	遺物包含地	縄文(中期)	海岸段丘	30～35 m	土器、フレイク
HokkaidoSite871	豊津遺跡		140.2971665	42.40598381	0	0.5	-8000	-5000	BlueCircle	長万部町字豊津176,180,258	遺物包含地	縄文(早期)	幌内川左岸 海岸段丘上	25～33 m	土器、剥片石器
HokkaidoSite872	豊津3遺跡		140.2857046	42.38207592	0	0.5	-3500	-2000	BlueCircle	長万部町字豊津77	遺物包含地	縄文(中期)	ルコツ川左岸段丘上	20 m	土器
HokkaidoSite873	田代3遺跡		140.0181123	42.41251324	0	0.5	-2000	-1000	BlueCircle	今金町字田代349-1,350-2･9	遺物包含地	縄文(後期)	利別川左岸段丘縁辺上	約20 m	土器、石鏃・石槍・フレイク等
HokkaidoSite874	八束4遺跡		140.0096826	42.40613972	0	0.5	-2000	-1000	BlueCircle	今金町字八束18-19･20	遺物包含地	縄文(後期)	八束3遺跡と沢をはさんで位置する	約20 m	土器、石鏃・石槍・フレイク
HokkaidoSite875	トッカリショ遺跡		141.0049735	42.31094256	0	0.5	-3500	-2000	BlueCircle	室蘭市母恋南町3丁目48-130～172	貝塚	縄文(中期)	トッカリショ浜上の台地で清水沢に面している。	70～90m	土器、鯨骨
HokkaidoSite876	有珠7遺跡		140.7912483	42.51803863	0	0.5	-300	200	BlueCircle	伊達市有珠町222,242-1～5,243-1～3,244-1･3･4	貝塚	続縄文(前半期)			土器、スクレイパー、魚形石器
HokkaidoSite877	有珠2遺跡		140.7895998	42.51244943	0	0.5	-2000	-1000	BlueCircle	伊達市有珠町10-1,14-5･6,15,16-1～3,18,19-1,21-1･4,23-1	貝塚	縄文(後期)	独立丘陵		土器、フレイク
HokkaidoSite878	南有珠8遺跡		140.7853747	42.50467921	0	0.5	-5000	-3500	BlueCircle	伊達市向有珠町165-1･4,168-1･10	遺物包含地	縄文(前期)	砂丘	3～4 m	土器、石器、フレイク、貝
HokkaidoSite879	若生3遺跡		140.8131414	42.49518624	0	0.5	-3500	-2000	BlueCircle	伊達市若生町27-1～4･8･9･11･16	遺物包含地	縄文(中期)	海岸段丘(若生貝塚の南)	30～33 m	土器
HokkaidoSite880	松ヶ枝1遺跡		140.8920441	42.4736773	0	0.5	-2000	-1000	BlueCircle	伊達市松ヶ枝町123-1･2,125-1,126-1～4,127-1･2・129,130-1～3,清住町152-1･2,154-2,155-2,156-2･3	遺物包含地	縄文(後期)	河川左岸に突出した舌状の微高地(シャミチセ川支流域)		土器、フレイク
HokkaidoSite881	北稀府2遺跡		140.8880576	42.43963939	0	0.5	-2000	-1000	BlueCircle	伊達市北稀府町22-1・2,23,23-1,10-1～3,222-2・3,239	遺物包含地	縄文(後期)	谷藤川河口左岸の海岸段丘上		土器
HokkaidoSite882	北稀府1遺跡		140.8896542	42.43666539	0	0.5	-300	700	BlueCircle	伊達市北稀府町5,6-2～6,7-2	遺物包含地	続縄文	海岸段丘上		土器
HokkaidoSite883	南稀府4遺跡		140.8980739	42.4252138	0	0.5	-3500	-2000	BlueCircle	伊達市南稀府町13-2,14,15-1･3･5～10･12･19･20	遺物包含地	縄文(中期)	牛舎川河口から1km程北側の海岸段丘		土器
HokkaidoSite884	南稀府3遺跡		140.905044	42.42440526	0	0.5	-2000	-1000	BlueCircle	伊達市南稀府町82-1･2,83-1,84,88-1,89-1	遺物包含地	縄文(後期)	牛舎川右岸(南稀府2遺跡の200m上流)		土器
HokkaidoSite885	南稀府2遺跡		140.9017865	42.42336676	0	0.5	-2000	-1000	BlueCircle	伊達市南稀府町77-2～4･17,78-3～5	遺物包含地	縄文(後期)	牛舎川右岸の海岸段丘(南稀府1遺跡の200m上流)		土器
HokkaidoSite886	北黄金9遺跡		140.9083645	42.41080568	0	0.5	-2000	-1000	BlueCircle	伊達市北黄金町49-507･508･556･1296･1299･1323･1327･1364･1376	遺物包含地	縄文(後期)	茶呑場台地の西端(海岸に面した低位面)		土器
HokkaidoSite887	北黄金8遺跡		140.9089741	42.40896749	0	0.5	-2000	-1000	BlueCircle	伊達市北黄金町49-449･500･651･657･801･1022･1262･1325･1388･1842	遺物包含地	縄文(後期)	茶呑場台地西端の叉状の舌状部にはさまれた湾状のテラス		
HokkaidoSite888	南黄金13遺跡		140.9101241	42.39907851	0	0.5	-1000	-300	BlueCircle	伊達市南黄金町164	遺物包含地	縄文(晩期)	気仙川右岸段丘		土器
HokkaidoSite889	北黄金4遺跡		140.9088254	42.39680182	0	0.5	-1000	-300	BlueCircle	伊達市北黄金町65-1･6･32,67-2	遺物包含地	縄文(晩期)	北黄金第二砂丘上		
HokkaidoSite890	北黄金5遺跡		140.9101159	42.39631418	0	0.5	-2000	-1000	BlueCircle	伊達市南黄金町163-1･6,164-1～3･5･7,167-1･3･77	貝塚	縄文(後期)	北黄金第三砂丘上(オコンシベ川左岸)		土器、石器
HokkaidoSite891	南黄金2遺跡		140.9091477	42.39431577	0	0.5	-300	200	BlueCircle	伊達市北黄金町65-1,南黄金町66-1･3･4･6,67-1･2,68-1	遺物包含地	続縄文(前半期)	北黄金第二砂丘東端		土器、石器
HokkaidoSite892	南黄金4遺跡		140.9100768	42.39174398	0	0.5	-2000	-1000	BlueCircle	伊達市南黄金町148-6･7･10～22･24･39,149,155-1･3･4	遺物包含地	縄文(後期)	9、000㎡		
HokkaidoSite893	南黄金10遺跡		140.9356435	42.38760623	0	0.5	-1000	-300	BlueCircle	伊達市南黄金町183-2～5･10～12	遺物包含地	縄文(晩期)	チマイベツ川右岸の低位段丘、南側に湧水あり		土器
HokkaidoSite894	南黄金6遺跡		140.9100667	42.38563386	0	0.5	-2000	-1000	BlueCircle	伊達市南黄金町43-5,98-1･2,99-2	遺物包含地	縄文(後期)	海岸段丘		土器
HokkaidoSite895	南黄金9遺跡		140.9143803	42.38516378	0	0.5	-300	700	BlueCircle	伊達市南黄金町110-1～6･9～11,111-3･4	貝塚	続縄文	南黄金6遺跡と7遺跡の所在する台地にはさまれた谷の最奥部		土器
HokkaidoSite896	南黄金7遺跡		140.9118109	42.38421845	0	0.5	-2000	-1000	BlueCircle	伊達市南黄金町100-1	遺物包含地	縄文(後期)			土器、北海道式石冠
HokkaidoSite897	アカ川遺跡		140.6858217	42.58763457	0	0.5	-2000	-1000	BlueCircle	豊浦町字浜高岡20-2,43-1	貝塚	縄文(後期)	海浜地	5 m	土器、石器、獣骨片
HokkaidoSite898	東風泊2遺跡		139.5363888	42.19987714	0	0.5	-1000	-300	BlueCircle	奥尻町字球浦141,144～146,155～158	遺物包含地	縄文(晩期)	海岸砂丘、段丘	5～20 m	土器、石器
