key	ja-JP	latitude	longitude	first_julian_day	last_julian_day	texture	overall_length
YokoSekishitsu913	寺内35号墳	34.21137642	135.2259651	1936553	1947145	Enpun	24
YokoSekishitsu914	晒山4号墳	34.26408018	135.17496	1903681	1910621	Enpun	24
YokoSekishitsu915	箕島1号墳(一本松)	34.08752013	135.1237817	1910986	1921578	Enpun	24
YokoSekishitsu916	森尾大内谷4号墳	35.5445	134.82019	1925596	1936188	Enpun	22
YokoSekishitsu917	大師山01号墳	35.5445	134.82019	1910986	1921578	Enpun	22
YokoSekishitsu918	木虎谷11号墳	34.83592331	134.3898816	1936553	1947145	Enpun	22
YokoSekishitsu919	西脇B-01号墳	34.86538095	134.5964747	1947510	1965407	Enpun	22
YokoSekishitsu920	西脇B-02号墳	34.86538095	134.5964747	1947510	1965407	Enpun	22
YokoSekishitsu921	西脇B-04号墳	34.86538095	134.5964747	1947510	1965407	Enpun	22
YokoSekishitsu922	池尻12号墳	34.79927088	134.8419148	1925596	1936188	Enpun	22
YokoSekishitsu923	勝手野2号墳	34.81372948	134.92711	1936553	1958102	Enpun	22
YokoSekishitsu924	中番23号墳	34.85786	134.93981	1936553	1958102	Enpun	22
YokoSekishitsu925	上三草8号墳	34.91736	134.97333	1936553	1947145	Enpun	22
YokoSekishitsu926	吉馬滑B号墳	34.91736	134.97333	1925596	1936188	Enpun	22
YokoSekishitsu927	大平池古墳	35.05031	134.92336	1936553	1947145	Enpun	22
YokoSekishitsu928	女夫岩1号墳	35.05031	134.92336	1947510	1965407	Enpun	22
YokoSekishitsu929	入角098号墳	35.05031	134.92336	1963946	1969060	Enpun	22
YokoSekishitsu930	富吉北山3号墳	34.98292	134.97953	1954815	1965407	Enpun	22
YokoSekishitsu931	高川1号墳	34.88997	135.22544	1936553	1947145	Enpun	22
YokoSekishitsu932	角蓮寺4号墳	34.88997	135.22544	1936553	1947145	Enpun	22
YokoSekishitsu933	青石古墳	34.73764	135.34175	1936553	1947145	Enpun	22
YokoSekishitsu934	中筋山手東1号墳	34.8	135.36031	1925596	1936188	Enpun	22
YokoSekishitsu935	中筋山手東2号墳	34.8	135.36031	1925596	1936188	Enpun	22
YokoSekishitsu936	中筋山手東3号墳	34.8	135.36031	1910986	1921578	Enpun	22
YokoSekishitsu937	雁多尾畑古墳群49-4号墳	34.5957797	135.6495054	1954815	1965407	Hofun	22
YokoSekishitsu938	平尾山古墳群9-2号墳	34.59209538	135.6389557	1954815	1965407	Enpun	22
YokoSekishitsu939	山畑古墳群40号墳	34.66104752	135.6528958	1936553	1958102	Enpun	22
YokoSekishitsu940	一須賀古墳群I4号墳	34.50176472	135.6438379	1903681	1910621	Hofun	22
YokoSekishitsu941	一須賀古墳群I20号墳	34.50176472	135.6438379	1903681	1910621	Enpun	22
YokoSekishitsu942	一須賀古墳群K11号墳	34.50176472	135.6438379	1936553	1947145	Enpun	22
YokoSekishitsu943	寛弘寺古墳群38号墳	34.48845094	135.6184264	1936553	1958102	Hofun	22
YokoSekishitsu944	寛弘寺古墳群47号墳	34.48845094	135.6184264	1925596	1936188	Enpun	22
YokoSekishitsu945	神山丑神古墳群5号墳	34.46456	135.6225	1936553	1947145	Hofun	22
YokoSekishitsu946	神山丑神古墳群8号墳	34.46456	135.6225	1936553	1958102	Enpun	22
YokoSekishitsu947	堂山古墳群5号墳	34.712	135.62342	1947510	1965407	Enpun	22
YokoSekishitsu948	梶原B-1号墳	34.846	135.61725	1914639	1925231	Enpun	22
YokoSekishitsu949	塚脇C-6号墳	34.846	135.61725	1914639	1925231	Enpun	22
YokoSekishitsu950	塚穴2号墳	34.846	135.61725	1936553	1958102	Enpun	22
YokoSekishitsu951	塚原G2号墳	34.8541687	135.5692665	1936553	1947145	Enpun	22
YokoSekishitsu952	岡崎4号墳	34.97244	135.41422	1910986	1921578	Enpun	22
YokoSekishitsu953	持尾古墳群1号墳	34.49167	135.62964	1952624	1964312	Enpun	22
YokoSekishitsu954	持尾古墳群4号墳	34.49167	135.62964	1952624	1964312	Enpun	22
YokoSekishitsu955	シントク2号墳	34.57339145	135.9641934	1936553	1947145	Enpun	22
YokoSekishitsu956	龍王山B-2号墳	34.55761924	135.8489919	1925596	1936188	Enpun	22
YokoSekishitsu957	嶽山古墳	34.53313459	135.9640438	1958833	1976730	Enpun	22
YokoSekishitsu958	寺口忍海E-7号墳	34.47595108	135.7022074	1904046	1921943	Enpun	22
YokoSekishitsu959	寺口忍海E-12号墳	34.47595108	135.7022074	1947510	1965407	Enpun	22
YokoSekishitsu960	寺口忍海H-9号墳	34.47595108	135.7022074	1892724	1903316	Enpun	22
YokoSekishitsu961	寺口忍海H-32号墳	34.47595108	135.7022074	1925596	1936188	Enpun	22
YokoSekishitsu962	寺口忍海H-36号墳	34.47595108	135.7022074	1925596	1936188	Enpun	22
YokoSekishitsu963	巨勢山75号墳	34.42584973	135.7270702	1903681	1910621	Enpun	22
YokoSekishitsu964	大通寺E-3号墳	35.04506792	135.8571949	1940571	1952259	Enpun	22
YokoSekishitsu965	穴太飼込21号墳	35.05483783	135.8654785	1936553	1947145	Enpun	22
YokoSekishitsu966	人塚古墳	35.39234568	136.3837016	1925596	1947145	Enpun	22
YokoSekishitsu967	黄牛塚古墳	35.33890032	136.3018127	1936553	1947145	Enpun	22
YokoSekishitsu968	金剛寺野26号墳	35.15671881	136.2756444	1933266	1940206	Enpun	22
YokoSekishitsu969	金剛寺野27号墳	35.15671881	136.2756444	1916099	1927787	Enpun	22
YokoSekishitsu970	金剛寺野28号墳	35.15671881	136.2756444	1916099	1927787	Enpun	22
YokoSekishitsu971	上日吉3号墳	35.12384096	136.1930822	1940571	1947510	Enpun	22
YokoSekishitsu972	和田8号墳	35.00353387	136.0003691	1936553	1947145	Enpun	22
YokoSekishitsu973	和田9号墳	35.00353387	136.0003691	1936553	1947145	Enpun	22
YokoSekishitsu974	新開西2号墳	35.01802944	136.0008099	1947510	1956276	BrownCircle	22
YokoSekishitsu975	新開西3号墳	35.01802944	136.0008099	1947510	1956276	Hofun	22
YokoSekishitsu976	狐栗B-2号墳	34.99295049	136.0818932	1947510	1965407	Enpun	22
YokoSekishitsu977	畑ノ前6号墳	34.75094552	135.789814	1936553	1947145	Enpun	22
YokoSekishitsu978	醍醐14号墳	34.96343088	135.8228611	1940571	1952259	Hofun	22
YokoSekishitsu979	音戸山8号墳	35.0290528	135.7001112	1940571	1976730	Enpun	22
YokoSekishitsu980	加舎西山10号墳	35.01993027	135.4887049	1947510	1965407	Enpun	22
YokoSekishitsu981	北ノ庄3号墳	35.04109561	135.5438144	1936553	1947145	Enpun	22
YokoSekishitsu982	拝田8号墳	35.04109561	135.5438144	1925596	1936188	Enpun	22
YokoSekishitsu983	城谷口12号墳	35.10902376	135.5216353	1936553	1947145	Enpun	22
YokoSekishitsu984	園部天神山2号墳	35.11034539	135.468048	1910986	1921578	Enpun	22
YokoSekishitsu985	鴨野1号墳	35.30652468	135.1341799	1910986	1921578	Enpun	22
YokoSekishitsu986	城ノ尾古墳	35.25928526	135.1844098	1925596	1936188	Enpun	22
YokoSekishitsu987	下山39号墳	35.30875235	135.0877735	1936553	1947145	Enpun	22
YokoSekishitsu988	岩田1号墳	35.33228486	135.0959782	1940571	1958468	Enpun	22
YokoSekishitsu989	浦入西2号墳	35.52417654	135.3415321	1910986	1921578	Enpun	22
YokoSekishitsu990	霧ヶ鼻6号墳	35.5472903	135.1560728	1910986	1921578	Enpun	22
YokoSekishitsu991	小寺山ノ口古墳	35.53993277	135.2354849	1936553	1947145	Enpun	22
YokoSekishitsu992	堀坂神社2号墳	35.60273887	134.9834755	1936553	1947145	Enpun	22
YokoSekishitsu993	遠所27号墳	35.67053568	135.0746466	1925596	1936188	Enpun	22
YokoSekishitsu994	新ヶ尾東10号墳	35.64004415	135.0908825	1925596	1936188	Enpun	22
YokoSekishitsu995	高山4号墳	35.70803582	135.0901418	1925596	1936188	Enpun	22
YokoSekishitsu996	中村3号墳	34.62758	136.10839	1903681	1910621	Enpun	22
YokoSekishitsu997	久米山48号墳	34.76883	136.12992	1910986	1921578	Enpun	22
YokoSekishitsu998	神林7号墳	34.76394	136.21994	1936553	1958102	Enpun	22
YokoSekishitsu999	宇賀新田9号墳	35.09456	136.53833	1936553	1958102	Enpun	22
YokoSekishitsu1000	宇賀新田10号墳	35.09456	136.53833	1936553	1958102	Enpun	22
YokoSekishitsu1001	狐塚2号墳	34.96503	136.62442	1936553	1958102	Enpun	22
YokoSekishitsu1002	御池4号墳	34.96503	136.62442	1936553	1947145	Enpun	22
YokoSekishitsu1003	御池6号墳	34.96503	136.62442	1936553	1958102	Enpun	22
YokoSekishitsu1004	大山田A-5号墳	34.71844	136.50578	1936553	1947145	Enpun	22
YokoSekishitsu1005	平田71号墳	34.75956	136.44697	1963946	1969060	Enpun	22
YokoSekishitsu1006	まんじゅう山2号墳	34.62322	136.47997	1936553	1947145	Enpun	22
YokoSekishitsu1007	小野1号墳	34.57794	136.52758	1936553	1947145	Enpun	22
YokoSekishitsu1008	垣内田6号墳	34.57794	136.52758	1936553	1958102	Enpun	22
YokoSekishitsu1009	五輪山3号墳	34.57794	136.52758	1936553	1958102	Enpun	22
YokoSekishitsu1010	宮山古墳	34.35206	136.70364	1936553	1947145	Enpun	22
YokoSekishitsu1011	蛇池古墳	34.48133	136.84342	1936553	1947145	Enpun	22
YokoSekishitsu1012	百合山2号墳	34.24527086	135.3705162	1910986	1921578	Enpun	22
YokoSekishitsu1013	森尾大内谷3号墳	35.5445	134.82019	1936553	1947145	Enpun	20
YokoSekishitsu1014	森尾大内谷5号墳	35.5445	134.82019	1936553	1947145	BrownCircle	20
YokoSekishitsu1015	見蔵岡1号墳	35.64997	134.75775	1910986	1921578	BrownCircle	20
YokoSekishitsu1016	ヨゴレババ2号墳	35.64997	134.75775	1936553	1947145	BrownCircle	20
YokoSekishitsu1017	大師山10号墳	35.5445	134.82019	1914639	1925231	Enpun	20
YokoSekishitsu1018	文堂古墳	35.47336	134.59467	1936553	1947145	Enpun	20
YokoSekishitsu1019	八幡山5号墳	35.47336	134.59467	1903681	1921578	BrownCircle	20
YokoSekishitsu1020	浅間西山1号墳	35.40464	134.76767	1925596	1936188	BrownCircle	20
YokoSekishitsu1021	東家ノ上3号墳	35.40464	134.76767	1936553	1947145	Enpun	20
YokoSekishitsu1022	高塚山1号墳	34.67593811	135.0630798	1925596	1936188	BrownCircle	20
YokoSekishitsu1023	高塚山6号墳	34.67593811	135.0630798	1936553	1947145	Enpun	20
YokoSekishitsu1024	高塚山7号墳	34.67593811	135.0630798	1936553	1947145	Enpun	20
YokoSekishitsu1025	舞子・毘沙門2号墳	34.69017	135.19544	1925596	1936188	BrownCircle	20
YokoSekishitsu1026	舞子西石ヶ谷2号墳	34.69017	135.19544	1936553	1947145	Enpun	20
YokoSekishitsu1027	小丸第2号墳	34.80358	134.46811	1925596	1936188	Enpun	20
YokoSekishitsu1028	中山09号墳	34.87361	134.35608	1936553	1947145	Enpun	20
YokoSekishitsu1029	大林2号墳	34.75	134.39	1936553	1958102	BrownCircle	20
YokoSekishitsu1030	北山3号墳	34.75	134.39	1954815	1965407	BrownCircle	20
YokoSekishitsu1031	周世黒谷古墳	34.75	134.39	1936553	1958102	BrownCircle	20
YokoSekishitsu1032	惣計谷A号墳	34.75	134.39	1936553	1947145	BrownCircle	20
YokoSekishitsu1033	塚山第1-7号墳	34.75	134.39	1936553	1958102	BrownCircle	20
YokoSekishitsu1034	塚山第1-13号墳	34.75	134.39	1954815	1965407	BrownCircle	20
YokoSekishitsu1035	野田2号墳	34.75	134.39	1936553	1947145	BrownCircle	20
YokoSekishitsu1036	八重山古墳	34.75	134.39	1954815	1965407	BrownCircle	20
YokoSekishitsu1037	黍田15号墳	34.83069	134.52883	1947510	1965407	Enpun	20
YokoSekishitsu1038	半田山3号墳	34.83069	134.52883	1925596	1936188	Enpun	20
YokoSekishitsu1039	袋尻浅谷1号墳	34.83069	134.52883	1947510	1965407	BrownCircle	20
YokoSekishitsu1040	馬立07号墳	34.91858	134.54933	1936553	1947145	Enpun	20
YokoSekishitsu1041	馬立20号墳	34.91858	134.54933	1936553	1958102	Enpun	20
YokoSekishitsu1042	馬立22号墳	34.91858	134.54933	1936553	1947145	Enpun	20
YokoSekishitsu1043	龍子長山1号墳	34.857847	134.545397	1936553	1947145	Enpun	20
YokoSekishitsu1044	龍子向山2号墳	34.857847	134.545397	1947510	1965407	Enpun	20
YokoSekishitsu1045	津原1号墳	34.857847	134.545397	1936553	1947145	Enpun	20
YokoSekishitsu1046	鳥坂4号墳	34.857847	134.545397	1925596	1936188	Enpun	20
YokoSekishitsu1047	綾部山28号墳	34.78556	134.55931	1925596	1936188	BrownCircle	20
YokoSekishitsu1048	太市中01号墳	34.81517	134.68539	1925596	1936188	Enpun	20
YokoSekishitsu1049	太市中08号墳	34.81517	134.68539	1936553	1947145	BrownCircle	20
YokoSekishitsu1050	太市中09号墳	34.81517	134.68539	1925596	1936188	BrownCircle	20
YokoSekishitsu1051	太市中10号墳	34.81517	134.68539	1936553	1947145	BrownCircle	20
YokoSekishitsu1052	太市中13号墳	34.81517	134.68539	1914639	1925231	BrownCircle	20
YokoSekishitsu1053	西脇A-32号墳	34.86538095	134.5964747	1947510	1965407	BrownCircle	20
YokoSekishitsu1054	西脇A-33号墳	34.86538095	134.5964747	1947510	1965407	Enpun	20
YokoSekishitsu1055	西脇B-07号墳	34.86538095	134.5964747	1947510	1965407	Enpun	20
YokoSekishitsu1056	西脇B-08号墳	34.86538095	134.5964747	1947510	1965407	Enpun	20
YokoSekishitsu1057	西脇D-066号墳	34.86538095	134.5964747	1947510	1965407	Enpun	20
YokoSekishitsu1058	丁古墳群 第3次調査 2号墳	34.81807938	134.5999699	1914639	1925231	BrownCircle	20
YokoSekishitsu1059	丁古墳群 第3次調査 3号墳	34.81807938	134.5999699	1910986	1921578	BrownCircle	20
YokoSekishitsu1060	丁古墳群 第3次調査 4号墳	34.81807938	134.5999699	1925596	1936188	BrownCircle	20
YokoSekishitsu1061	丁山頂古墳	34.81517	134.68539	1925596	1936188	BrownCircle	20
YokoSekishitsu1062	池尻03号墳	34.79927088	134.8419148	1910986	1921578	Enpun	20
YokoSekishitsu1063	池尻04号墳	34.79927088	134.8419148	1925596	1936188	Enpun	20
YokoSekishitsu1064	池尻05号墳	34.79927088	134.8419148	1936553	1947145	Enpun	20
YokoSekishitsu1065	池尻09号墳	34.79927088	134.8419148	1936553	1958102	BrownCircle	20
YokoSekishitsu1066	池尻10号墳	34.79927088	134.8419148	1925596	1936188	BrownCircle	20
YokoSekishitsu1067	舛田山15号墳	34.75692	134.84128	1936553	1947145	BrownCircle	20
YokoSekishitsu1068	池尻17号墳	34.79927088	134.8419148	1936553	1947145	Enpun	20
YokoSekishitsu1069	池尻18号墳	34.79927088	134.8419148	1936553	1947145	Enpun	20
YokoSekishitsu1070	池尻19号墳	34.79927088	134.8419148	1910986	1921578	Enpun	20
YokoSekishitsu1071	奥新田東1号墳	34.75692	134.84128	1936553	1947145	Enpun	20
YokoSekishitsu1072	奥新田東2号墳	34.75692	134.84128	1954815	1965407	Enpun	20
YokoSekishitsu1073	阿弥陀第I号墳	34.76594	134.79064	1936553	1958102	Enpun	20
YokoSekishitsu1074	勝手野6号墳	34.81372948	134.92711	1954815	1965407	Enpun	20
YokoSekishitsu1075	勝手野7号墳	34.81372948	134.92711	1936553	1947145	Enpun	20
YokoSekishitsu1076	毛無山3号墳	34.85786	134.93981	1936553	1958102	BrownCircle	20
YokoSekishitsu1077	状覚山04号墳	34.85239314	134.881432	1914639	1925231	Enpun	20
YokoSekishitsu1078	開キ古墳	34.92783	134.84189	1947510	1965407	BrownCircle	20
YokoSekishitsu1079	ヤクチ2号墳	34.92783	134.84189	1947510	1965407	BrownCircle	20
YokoSekishitsu1080	焼野古墳	34.92783	134.84189	1936553	1947145	BrownCircle	20
YokoSekishitsu1081	小丸山2号墳	34.91736	134.97333	1936553	1947145	Enpun	20
YokoSekishitsu1082	小丸山3号墳	34.91736	134.97333	1914639	1925231	Enpun	20
YokoSekishitsu1083	黒石山11号墳	34.93778	134.94511	1914639	1925231	Enpun	20
YokoSekishitsu1084	吉馬滑A号墳	34.91736	134.97333	1936553	1947145	Enpun	20
YokoSekishitsu1085	吉馬滑C号墳	34.91736	134.97333	1936553	1947145	Enpun	20
YokoSekishitsu1086	吉馬滑D号墳	34.91736	134.97333	1925596	1936188	Enpun	20
YokoSekishitsu1087	吉馬櫃坂A-1号墳	34.91736	134.97333	1936553	1958102	Enpun	20
YokoSekishitsu1088	飾東1号墳	34.81517	134.68539	1936553	1947145	Enpun	20
YokoSekishitsu1089	飾東2号墳	34.81517	134.68539	1925596	1936188	Enpun	20
YokoSekishitsu1090	三津1号墳	35.00425	134.53994	1936553	1947145	BrownCircle	20
YokoSekishitsu1091	三津2号墳	35.00425	134.53994	1925596	1936188	Enpun	20
YokoSekishitsu1092	小苗1号墳	35.02578	134.99183	1936553	1947145	Enpun	20
YokoSekishitsu1093	田野口1号墳	35.05031	134.92336	1954815	1965407	Enpun	20
YokoSekishitsu1094	築ケ鼻3号墳	35.05031	134.92336	1936553	1947145	BrownCircle	20
YokoSekishitsu1095	村東山古墳	35.05031	134.92336	1965772	1976365	BrownCircle	20
YokoSekishitsu1096	入角062号墳	35.05031	134.92336	1954815	1965407	Enpun	20
YokoSekishitsu1097	入角072号墳	35.05031	134.92336	1954815	1965407	Enpun	20
YokoSekishitsu1098	入角100号墳	35.05031	134.92336	1954815	1965407	Enpun	20
YokoSekishitsu1099	入角101号墳	35.05031	134.92336	1963946	1969060	Enpun	20
YokoSekishitsu1100	坂本1号墳	35.006666	134.983055	1936553	1947145	BrownCircle	20
YokoSekishitsu1101	坂本3号墳	35.006666	134.983055	1936553	1958102	Enpun	20
YokoSekishitsu1102	坂本5号墳	35.006666	134.983055	1954815	1965407	Enpun	20
YokoSekishitsu1103	坂本6号墳	35.006666	134.983055	1954815	1965407	Enpun	20
YokoSekishitsu1104	窟屋扇ノ坂古墳	34.79692	134.99019	1936553	1947145	Enpun	20
YokoSekishitsu1105	箱塚5号墳	35.09281	135.17375	1936553	1947145	Enpun	20
YokoSekishitsu1106	庄境1号墳	35.06661	135.18497	1936553	1947145	Enpun	20
YokoSekishitsu1107	平松片山古墳	35.16883	135.10119	1936553	1947145	BrownCircle	20
YokoSekishitsu1108	井原至山古墳	35.07408	135.03553	1903681	1910621	BrownCircle	20
YokoSekishitsu1109	野坂大谷30号墳	35.087777	135.004166	1954815	1965407	BrownCircle	20
YokoSekishitsu1110	野坂大谷31号墳	35.087777	135.004166	1954815	1965407	BrownCircle	20
YokoSekishitsu1111	明神1号墳 第1主体	34.47433	134.84661	1936553	1947145	BrownCircle	20
YokoSekishitsu1112	曲田山古墳	34.34247	134.89564	1925596	1936188	BrownCircle	20
YokoSekishitsu1113	明田丸山古墳	34.34247	134.89564	1910986	1921578	BrownCircle	20
YokoSekishitsu1114	由ヶ谷1号墳	34.29581	134.77908	1936553	1958102	BrownCircle	20
YokoSekishitsu1115	オキダ2号墳	34.69017	135.19544	1925596	1936188	BrownCircle	20
YokoSekishitsu1116	青龍寺裏山1号墳	34.88997	135.22544	1954815	1965407	BrownCircle	20
YokoSekishitsu1117	北ノ脇2号墳	34.88997	135.22544	1936553	1947145	Enpun	20
YokoSekishitsu1118	高川2号墳	34.88997	135.22544	1936553	1947145	Enpun	20
YokoSekishitsu1119	奈良山12号墳	34.88997	135.22544	1954815	1965407	Enpun	20
YokoSekishitsu1120	東家地古墳	34.88997	135.22544	1925596	1936188	BrownCircle	20
YokoSekishitsu1121	博地谷古墳	34.88997	135.22544	1936553	1958102	BrownCircle	20
YokoSekishitsu1122	前ノ谷古墳(AS-111)	34.88997	135.22544	1925596	1936188	BrownCircle	20
YokoSekishitsu1123	道東古墳(AN-104)	34.88997	135.22544	1936553	1947145	BrownCircle	20
YokoSekishitsu1124	茗荷谷3号墳	34.88997	135.22544	1914639	1925231	BrownCircle	20
YokoSekishitsu1125	八十塚古墳群岩ヶ平支群第15号	34.748918	135.3129574	1936553	1958102	Enpun	20
YokoSekishitsu1126	八十塚古墳群岩ヶ平支群第50号	34.748918	135.3129574	1936553	1947145	Enpun	20
YokoSekishitsu1127	旭塚古墳	34.727	135.30411	1936553	1958102	BrownCircle	20
YokoSekishitsu1128	業平1号墳	34.727	135.30411	1910986	1921578	Enpun	20
YokoSekishitsu1129	城山04号墳	34.727	135.30411	1936553	1947145	BrownCircle	20
YokoSekishitsu1130	城山10号墳	34.727	135.30411	1936553	1958102	BrownCircle	20
YokoSekishitsu1131	城山15号墳	34.727	135.30411	1936553	1947145	BrownCircle	20
YokoSekishitsu1132	岡本梅林1号墳	34.69017	135.19544	1954815	1965407	BrownCircle	20
YokoSekishitsu1133	鬼塚古墳	34.69017	135.19544	1936553	1947145	BrownCircle	20
YokoSekishitsu1134	郡家下山田1号墳	34.69017	135.19544	1936553	1958102	BrownCircle	20
YokoSekishitsu1135	郡家下山田2号墳	34.69017	135.19544	1954815	1965407	BrownCircle	20
YokoSekishitsu1136	住吉宮町18次-1号墳	34.69017	135.19544	1936553	1947145	BrownCircle	20
YokoSekishitsu1137	野寄03号墳	34.69017	135.19544	1910986	1921578	BrownCircle	20
YokoSekishitsu1138	野寄05号墳	34.69017	135.19544	1914639	1925231	BrownCircle	20
YokoSekishitsu1139	野寄06号墳	34.69017	135.19544	1936553	1958102	BrownCircle	20
YokoSekishitsu1140	野寄07号墳	34.69017	135.19544	1936553	1958102	BrownCircle	20
YokoSekishitsu1141	野寄08号墳	34.69017	135.19544	1936553	1958102	BrownCircle	20
YokoSekishitsu1142	野寄09号墳	34.69017	135.19544	1936553	1947145	BrownCircle	20
YokoSekishitsu1143	野寄11号墳	34.69017	135.19544	1936553	1947145	BrownCircle	20
YokoSekishitsu1144	苦楽園五番町2号墳	34.73764	135.34175	1947510	1965407	Enpun	20
YokoSekishitsu1145	苦楽園五番町6号墳	34.73764	135.34175	1947510	1965407	BrownCircle	20
YokoSekishitsu1146	苦楽園五番町7号墳	34.73764	135.34175	1947510	1965407	BrownCircle	20
YokoSekishitsu1147	中宮黄金塚古墳	34.69017	135.19544	1936553	1947145	Enpun	20
YokoSekishitsu1148	神園3号墳	34.73764	135.34175	1947510	1965407	BrownCircle	20
YokoSekishitsu1149	雲雀丘B-1号墳	34.82941377	135.3952086	1936553	1947145	BrownCircle	20
YokoSekishitsu1150	雲雀丘C南群1号墳	34.82941377	135.3952086	1925596	1936188	Enpun	20
YokoSekishitsu1151	雲雀山西尾根B群10号墳	34.82941377	135.3952086	1936553	1947145	Enpun	20
YokoSekishitsu1152	山本奥C11号墳	34.8327086	135.3758452	1947510	1965407	BrownCircle	20
YokoSekishitsu1153	安堂古墳群7-3号墳	34.57928	135.62861	1936553	1947145	Enpun	20
YokoSekishitsu1154	太平寺古墳群4-4号墳(太平寺古墳群83-1古墳)	34.57928	135.62861	1936553	1958102	BrownCircle	20
YokoSekishitsu1155	太平寺古墳群6(3-6)号墳	34.57928	135.62861	1936553	1958102	BrownCircle	20
YokoSekishitsu1156	平野大県古墳群6-1号墳	34.59258811	135.6389079	1925596	1936188	BrownCircle	20
YokoSekishitsu1157	平野大県古墳群6-2号墳	34.59258811	135.6389079	1936553	1976365	BrownCircle	20
YokoSekishitsu1158	平野大県古墳群10-1号墳	34.59258811	135.6389079	1910986	1921578	Enpun	20
YokoSekishitsu1159	平野大県古墳群13-2号墳	34.59258811	135.6389079	1925596	1936188	Enpun	20
YokoSekishitsu1160	平野大県古墳群15-10号墳	34.59258811	135.6389079	1910986	1921578	Enpun	20
YokoSekishitsu1161	平野大県古墳群15-11号墳	34.59258811	135.6389079	1910986	1921578	BrownCircle	20
YokoSekishitsu1162	平野大県古墳群17-1号墳	34.59258811	135.6389079	1910986	1921578	Enpun	20
YokoSekishitsu1163	平野大県古墳群27-2号墳	34.59258811	135.6389079	1903681	1910621	BrownCircle	20
YokoSekishitsu1164	平野大県古墳群27-3号墳	34.59258811	135.6389079	1910986	1921578	BrownCircle	20
YokoSekishitsu1165	平野大県古墳群27-5号墳	34.59258811	135.6389079	1936553	1958102	BrownCircle	20
YokoSekishitsu1166	平尾山古墳群5-7号墳	34.59209538	135.6389557	1936553	1958102	Enpun	20
YokoSekishitsu1167	垣内2号墳	34.62692	135.60083	1925596	1936188	BrownCircle	20
YokoSekishitsu1168	法蔵寺境内3B号墳	34.62692	135.60083	1954815	1965407	BrownCircle	20
YokoSekishitsu1169	高安195号墳	34.62228208	135.6473763	1925596	1936188	BrownCircle	20
YokoSekishitsu1170	高安山古墳群1号墳	34.62228208	135.6473763	1963946	1969060	Hofun	20
YokoSekishitsu1171	高安山古墳群2号墳	34.62228208	135.6473763	1954815	1965407	Hofun	20
YokoSekishitsu1172	高安古墳群山畑支群9号墳	34.62228208	135.6473763	1903681	1921578	BrownCircle	20
YokoSekishitsu1173	黒谷10号墳	34.62692	135.60083	1910986	1921578	BrownCircle	20
YokoSekishitsu1174	教興寺西1号墳	34.62692	135.60083	1892724	1903316	Enpun	20
YokoSekishitsu1175	大窪29号墳	34.62692	135.60083	1925596	1936188	BrownCircle	20
YokoSekishitsu1176	高安古墳群服部川支群35号墳	34.62228208	135.6473763	1910986	1925231	BrownCircle	20
YokoSekishitsu1177	七ツ門古墳	34.62692	135.60083	1910986	1921578	BrownCircle	20
YokoSekishitsu1178	桜井古墳群1号墳	34.67936	135.60089	1936553	1976365	BrownCircle	20
YokoSekishitsu1179	六万寺古墳群7号墳	34.67936	135.60089	1936553	1976365	BrownCircle	20
YokoSekishitsu1180	六万寺古墳群8号墳	34.67936	135.60089	1954815	1976365	BrownCircle	20
YokoSekishitsu1181	五里山古墳群1号墳	34.67936	135.60089	1936553	1947145	BrownCircle	20
YokoSekishitsu1182	五里山古墳群3号墳	34.67936	135.60089	1936553	1947145	Enpun	20
YokoSekishitsu1183	花草山古墳群23号墳	34.67936	135.60089	1936553	1947145	BrownCircle	20
YokoSekishitsu1184	花草山古墳群29号墳	34.67936	135.60089	1925596	1936188	BrownCircle	20
YokoSekishitsu1185	花草山古墳群30号墳	34.67936	135.60089	1925596	1936188	BrownCircle	20
YokoSekishitsu1186	花草山古墳群31号墳	34.67936	135.60089	1925596	1936188	BrownCircle	20
YokoSekishitsu1187	山畑古墳群6号墳	34.66104752	135.6528958	1936553	1947145	BrownCircle	20
YokoSekishitsu1188	山畑古墳群17号墳	34.66104752	135.6528958	1925596	1947145	Enpun	20
YokoSekishitsu1189	山畑古墳群18号墳	34.66104752	135.6528958	1936553	1947145	Hofun	20
YokoSekishitsu1190	山畑古墳群25号墳	34.66104752	135.6528958	1936553	1947145	Enpun	20
YokoSekishitsu1191	山畑古墳群26号墳	34.66104752	135.6528958	1936553	1958102	BrownCircle	20
YokoSekishitsu1192	山畑古墳群27号墳	34.66104752	135.6528958	1925596	1936188	BrownCircle	20
YokoSekishitsu1193	山畑古墳群30号墳	34.66104752	135.6528958	1925596	1947145	Hofun	20
YokoSekishitsu1194	山畑古墳群33号墳	34.66104752	135.6528958	1925596	1936188	Enpun	20
YokoSekishitsu1195	山畑古墳群35号墳	34.66104752	135.6528958	1910986	1921578	BrownCircle	20
YokoSekishitsu1196	山畑古墳群48号墳	34.66104752	135.6528958	1925596	1936188	BrownCircle	20
YokoSekishitsu1197	山畑古墳群66号墳	34.66104752	135.6528958	1936553	1976365	BrownCircle	20
YokoSekishitsu1198	客坊山古墳群古墳群1号墳	34.67936	135.60089	1925596	1947145	ZKoenFun	20
YokoSekishitsu1199	客坊山古墳群14号墳	34.67936	135.60089	1925596	1947145	Enpun	20
