1	2	3	4	5	6	7	8	9	10	11	12	number_of_days_of_leap_month	leap_month	gengo1	gengo1_num	gengo2	gengo2_num	gengo3	gengo3_num	gengo4	gengo4_num	start_jdn	kaigen1_jdn	kaigen2_jdn	is_emperor_name1	is_emperor_name2
29	29	30	29	29	30	29	30	30	30	29	30			承和	15	嘉祥	1					2030829	2030987			
30	29	29	30	29	29	30	29	30	30	29	30	30	12	嘉祥	2							2031183				
30	29	29	30	29	29	30	29	30	29	30	30			嘉祥	3							2031567				
30	29	30	29	30	29	29	30	29	30	29	30			嘉祥	4	仁寿	1					2031921	2032037			
30	29	30	30	29	30	29	29	29	30	29	30	30	8	仁寿	2							2032275				
29	30	30	29	30	30	29	29	30	29	30	29			仁寿	3							2032659				
30	29	30	29	30	30	29	30	29	30	30	30			仁寿	4	斉衡	1					2033013	2033338			
29	29	29	30	30	29	30	30	29	30	30	29	29	4	斉衡	2							2033369				
29	30	29	29	30	29	30	30	30	29	30	30			斉衡	3							2033752				
29	29	30	29	29	30	29	30	30	29	30	30			斉衡	4	天安	1					2034107	2034156			
30	29	30	29	29	30	29	30	29	30	30	30	29	2	天安	2							2034461				
29	30	29	30	29	29	30	29	30	29	30	30			天安	3	貞観	1					2034845	2034947			
30	29	30	29	30	29	29	30	29	30	29	30	30	10	貞観	2							2035199				
29	30	30	29	30	29	29	30	29	30	29	30			貞観	3							2035583				
30	29	30	29	30	30	29	30	29	29	30	29			貞観	4							2035937				
30	29	30	30	29	30	30	29	30	30	29	29	29	6	貞観	5							2036291				
30	29	30	29	30	29	30	30	29	30	30	29			貞観	6							2036675				
30	29	29	30	29	30	29	30	30	29	30	30			貞観	7							2037030				
29	30	29	29	30	29	30	30	29	30	30	30	29	3	貞観	8							2037385				
29	30	29	29	29	30	29	30	29	30	30	30			貞観	9							2037769				
29	30	30	29	29	29	30	29	30	29	30	30	29	12	貞観	10							2038123				
30	30	29	30	29	30	29	29	30	29	30	30			貞観	11							2038506				
29	30	30	29	30	29	30	29	29	30	29	30			貞観	12							2038861				
29	30	30	29	30	29	30	29	29	30	29	30	30	8	貞観	13							2039215				
29	30	29	30	30	29	30	29	30	29	30	30			貞観	14							2039599				
29	29	30	29	30	29	30	30	29	30	30	30			貞観	15							2039954				
29	29	29	30	29	30	30	29	30	30	29	30	29	4	貞観	16							2040309				
30	29	29	29	30	29	30	29	30	30	30	29			貞観	17							2040692				
30	30	29	29	29	30	29	30	29	30	30	29			貞観	18							2041046				
30	30	30	29	29	30	29	30	29	30	29	30	29	2	貞観	19	元慶	1					2041400	2041534			
30	30	29	30	29	29	30	29	30	29	30	29			元慶	2							2041784				
30	30	29	30	30	29	29	30	29	30	30	29	29	10	元慶	3							2042138				
30	29	30	30	29	30	29	30	29	30	29	30			元慶	4							2042522				
29	30	29	30	29	30	30	29	30	29	30	29			元慶	5							2042877				
30	29	30	29	30	29	30	30	30	29	30	29	29	7	元慶	6							2043231				
30	29	30	29	29	30	29	30	30	30	29	30			元慶	7							2043615				
29	30	29	29	30	29	30	29	30	30	29	30			元慶	8							2043970				
30	29	30	30	29	29	30	29	30	29	30	30	29	3	元慶	9	仁和	1					2044324	2044374			
30	29	30	29	30	29	29	29	30	30	29	30			仁和	2							2044708				
30	30	29	30	29	29	30	29	30	29	30	30	29	11	仁和	3							2045062				
30	29	30	29	30	29	30	29	30	29	30	29			仁和	4							2045446				
30	29	30	29	30	30	29	30	29	30	29	30			仁和	5	寛平	1					2045800	2045915			
29	30	29	30	29	30	29	30	30	30	29	29	29	9	寛平	2							2046155				
30	30	29	29	30	29	30	30	30	29	30	30			寛平	3							2046538				
29	29	30	29	29	30	29	30	30	29	30	30			寛平	4							2046894				
29	30	29	30	29	30	29	30	29	30	30	30	29	5	寛平	5							2047248				
29	30	29	29	30	29	29	30	30	29	30	30			寛平	6							2047632				
30	29	30	29	30	29	29	29	30	29	30	30			寛平	7							2047986				
30	30	30	29	29	30	29	30	29	29	30	30	29	1	寛平	8							2048340				
29	30	30	29	30	29	30	29	30	29	30	29			寛平	9							2048724				
30	29	30	29	30	30	29	30	29	30	30	29	29	10	寛平	10	昌泰	1					2049078	2049192			
30	29	30	29	30	29	30	30	29	30	29	30			昌泰	2							2049462				
29	29	30	29	30	29	30	30	29	30	30	29			昌泰	3							2049817				
30	29	30	29	29	30	30	29	30	30	30	29	29	6	昌泰	4	延喜	1					2050171	2050391			
30	29	30	29	29	29	30	30	29	30	30	30			延喜	2							2050555				
29	30	29	30	29	29	29	30	29	30	30	30			延喜	3							2050910				
29	30	30	30	29	29	29	30	29	30	30	29	29	3	延喜	4							2051264				
30	30	29	30	29	30	29	30	29	29	30	30			延喜	5							2051647				
29	30	29	30	30	29	30	29	30	29	29	30	29	12	延喜	6							2052002				
30	30	29	30	29	30	30	29	30	29	30	29			延喜	7							2052385				
29	30	29	30	29	30	30	29	30	30	29	30			延喜	8							2052740				
29	29	30	29	30	29	30	29	30	30	29	30	30	8	延喜	9							2053095				
29	30	29	29	30	29	30	29	30	30	30	29			延喜	10							2053479				
30	29	30	29	29	29	30	29	30	30	30	29			延喜	11							2053833				
30	30	29	30	29	29	30	29	30	30	29	30	29	5	延喜	12							2054187				
30	30	29	29	30	29	29	30	29	30	29	30			延喜	13							2054571				
30	30	29	30	29	30	29	30	29	29	30	29			延喜	14							2054925				
30	30	30	30	29	30	29	30	29	29	30	29	29	2	延喜	15							2055279				
30	29	30	30	29	30	29	30	30	29	30	29			延喜	16							2055663				
29	30	29	30	29	30	30	29	30	30	30	29	29	10	延喜	17							2056018				
29	30	29	30	29	30	29	30	30	29	30	30			延喜	18							2056402				
29	30	29	29	29	30	29	30	30	30	29	30			延喜	19							2056757				
30	29	30	29	29	29	29	30	30	29	30	30	30	6	延喜	20							2057111				
30	29	30	29	29	29	30	29	30	29	30	30			延喜	21							2057495				
30	29	30	29	30	29	29	30	29	30	29	30			延喜	22							2057849				
30	29	30	30	30	29	29	30	29	30	29	30	29	4	延喜	23	延長	1					2058203	2058332			
29	30	30	29	30	30	29	29	30	29	30	29			延長	2							2058587				
30	29	30	29	30	30	29	30	29	30	30	29	29	12	延長	3							2058941				
30	29	30	29	30	29	30	30	29	30	30	29			延長	4							2059325				
29	30	29	30	29	29	30	30	30	29	30	30			延長	5							2059680				
29	30	29	29	29	30	29	30	29	30	30	30	30	8	延長	6							2060035				
29	30	29	29	29	30	29	30	29	30	30	30			延長	7							2060419				
29	30	29	30	29	29	30	29	30	29	30	30			延長	8							2060773				
29	30	30	29	30	29	30	29	30	29	30	29	29	5	延長	9	承平	1					2061127	2061241			
30	30	30	29	30	29	29	30	29	30	29	30			承平	2							2061510				
29	30	30	29	30	29	30	29	30	29	30	29			承平	3							2061865				
30	30	29	30	30	29	30	29	30	29	30	29	29	1	承平	4							2062219				
30	29	30	29	30	29	30	30	29	30	29	30			承平	5							2062603				
29	30	29	29	30	29	30	30	29	30	30	29	29	11	承平	6							2062958				
30	30	29	29	30	29	30	29	30	30	29	29			承平	7							2063341				
30	30	30	29	29	30	29	30	29	30	30	29			承平	8	天慶	1					2063695	2063835			
30	30	29	30	29	29	30	30	29	30	29	30	29	7	天慶	2							2064050				
30	30	29	30	29	29	30	29	30	29	30	29			天慶	3							2064434				
30	30	29	30	30	29	29	30	29	30	29	30			天慶	4							2064788				
29	30	29	30	29	30	29	30	29	29	30	30	30	3	天慶	5							2065143				
29	30	29	30	29	30	30	29	30	29	30	29			天慶	6							2065527				
30	29	30	29	29	30	30	29	30	30	29	30	29	12	天慶	7							2065881				
30	29	29	30	29	30	29	30	30	30	29	30			天慶	8							2066265				
29	30	29	29	30	29	30	29	30	30	29	30			天慶	9							2066620				
30	29	30	29	29	30	29	30	30	29	30	30	29	7	天慶	10	天暦	1					2066974	2067084			
30	29	30	29	29	30	29	29	30	30	29	30			天暦	2							2067358				
30	29	30	30	29	29	30	29	29	30	30	29			天暦	3							2067712				
30	29	30	30	29	29	30	29	30	29	30	29	30	5	天暦	4							2068066				
30	29	30	30	29	30	29	30	29	30	29	30			天暦	5							2068450				
29	30	29	30	29	30	29	30	30	29	30	29			天暦	6							2068805				
30	29	30	29	30	29	30	30	30	29	30	29	29	1	天暦	7							2069159				
30	29	29	30	29	30	29	30	30	29	30	30			天暦	8							2069543				
29	30	29	29	30	29	29	30	30	30	30	30	29	9	天暦	9							2069898				
29	30	29	29	30	29	29	30	30	29	30	30			天暦	10							2070282				
30	29	30	29	29	30	29	29	30	29	30	30			天暦	11	天徳	1					2070636	2070927			
30	29	30	29	30	29	30	29	30	29	30	30	29	7	天徳	2							2070990				
29	30	30	29	30	29	30	29	30	29	29	30			天徳	3							2071374				
30	29	30	29	30	30	29	30	29	30	29	30			天徳	4							2071728				
29	29	30	30	30	29	30	30	29	30	29	30	29	3	天徳	5	応和	1					2072083	2072127			
29	29	30	29	30	29	30	30	29	30	30	29			応和	2							2072467				
30	29	29	30	29	30	29	30	29	30	30	30	29	12	応和	3							2072821				
30	29	29	30	29	29	30	29	30	30	30	29			応和	4	康保	1					2073205				
30	30	29	29	30	29	29	30	29	30	30	30			康保	2							2073559				
29	30	30	29	29	30	29	29	29	30	30	29	30	8	康保	3							2073914				
30	30	29	30	29	30	29	29	30	29	30	30			康保	4							2074297				
29	30	29	30	30	29	30	29	30	29	29	30			康保	5	安和	1					2074652				
29	30	30	29	30	30	30	29	30	29	30	29	29	5	安和	2							2075006				
29	30	29	30	29	30	30	29	30	30	29	30			安和	3	天禄	1					2075390				
29	29	30	29	30	29	30	29	30	30	30	29			天禄	2							2075745				
30	29	30	29	29	30	30	29	30	30	30	29	29	2	天禄	3							2076099				
30	29	29	30	29	29	30	29	30	30	30	29			天禄	4							2076483				
30	30	29	29	30	29	29	30	29	30	29	30	30	10	天延	2							2076837				
30	29	30	29	30	29	29	29	30	30	29	30			天延	3							2077221				
30	30	29	30	29	30	29	29	30	29	30	29			天延	4	貞元	1					2077575				
30	30	29	30	30	29	30	29	30	29	30	29	29	7	貞元	2							2077929				
30	29	30	30	29	30	29	30	30	29	30	29			貞元	3	天元	1					2078313				
29	30	29	30	29	30	30	29	30	30	29	30			天元	2							2078668				
29	29	30	30	29	30	29	30	30	29	30	30	29	3	天元	3							2079023				
29	29	30	29	29	30	29	30	30	30	29	30			天元	4							2079407				
30	29	29	30	29	29	30	29	30	30	29	30	30	12	天元	5							2079761				
29	30	29	30	29	29	30	29	30	29	30	30			天元	6	永観	1					2080145				
30	29	30	29	30	29	29	30	29	30	29	30			永観	2							2080499				
30	29	30	30	29	30	29	29	29	30	29	30	30	8	永観	3	寛和	1					2080853				
29	30	30	29	30	29	30	29	30	29	30	29			寛和	2							2081237				
30	29	30	29	30	30	29	30	29	30	29	30			寛和	3	永延	1					2081591				
29	30	29	30	29	29	30	30	29	30	30	29	30	5	永延	2							2081946				
29	30	29	29	30	29	30	30	30	29	30	30			永延	3	永祚	1					2082330				
29	29	30	29	29	30	29	30	30	29	30	30			永祚	2	正暦	1					2082685				
30	29	30	29	29	30	29	30	29	30	30	30	29	2	正暦	2							2083039				
29	30	29	30	29	29	30	29	30	29	30	30			正暦	3							2083423				
29	30	30	29	30	29	29	30	29	30	30	29	29	10	正暦	4							2083777				
30	30	29	30	29	30	29	30	29	30	29	30			正暦	5							2084160				
29	30	30	29	30	29	30	29	30	29	30	29			正暦	6	長徳	1					2084515				
30	29	30	29	30	29	30	29	30	29	30	29	30	7	長徳	2							2084869				
30	29	29	30	29	30	30	30	29	30	29	30			長徳	3							2085253				
29	30	29	29	30	29	30	30	29	30	30	29			長徳	4							2085608				
30	29	30	29	30	29	30	29	30	30	30	29	29	3	長保	1							2085962				
30	29	30	29	29	30	29	30	29	30	30	29			長保	2							2086346				
30	30	29	30	29	29	30	29	29	30	30	30	29	12	長保	3							2086700				
30	30	29	30	29	29	30	29	29	30	30	29			長保	4							2087084				
30	30	29	30	29	30	29	30	29	30	29	30			長保	5							2087438				
29	30	29	30	30	29	30	29	30	30	29	30	29	9	長保	6	寛弘	1					2087793				
29	30	29	30	29	30	30	29	30	29	30	29			寛弘	2							2088177				
30	29	29	30	29	30	30	29	30	30	29	30			寛弘	3							2088531				
29	30	29	29	30	30	29	30	30	30	29	30	29	5	寛弘	4							2088886				
29	30	29	29	30	29	30	29	30	30	29	30			寛弘	5							2089270				
30	29	30	29	29	30	29	29	30	30	29	30			寛弘	6							2089624				
30	30	30	29	29	30	29	29	30	30	29	30	29	2	寛弘	7							2089978				
30	29	30	30	29	29	30	29	29	30	30	29			寛弘	8							2090362				
30	29	30	30	29	30	29	30	29	30	30	29	29	10	寛弘	9							2090716				
30	29	30	29	30	30	29	30	29	30	29	30			長和	2							2091100				
29	29	30	30	29	30	29	30	30	29	30	29			長和	3							2091455				
30	29	29	30	29	30	30	30	30	29	30	29	29	6	長和	4							2091809				
30	29	29	30	29	30	29	30	30	29	30	30			長和	5							2092193				
29	30	29	29	30	29	29	30	30	29	30	30			長和	6	寛仁	1					2092548				
30	29	30	29	30	29	29	30	30	29	30	30	29	4	寛仁	2							2092902				
30	29	30	29	29	30	29	29	30	29	30	30			寛仁	3							2093286				
30	29	30	29	30	29	30	29	29	30	29	30	30	12	寛仁	4							2093640				
29	30	30	29	30	29	30	29	30	29	29	30			寛仁	5	治安	1					2094024				
30	29	30	29	30	30	29	30	29	30	29	30			治安	2							2094378				
29	29	30	29	30	30	29	30	30	30	29	30	29	9	治安	3							2094733				
29	29	30	29	30	29	30	30	29	30	30	29			治安	4	万寿	1					2095117				
30	29	29	30	29	30	29	30	29	30	30	30			万寿	2							2095471				
29	30	29	29	30	29	30	30	29	30	30	30	29	5	万寿	3							2095826				
29	30	29	29	30	29	29	30	29	30	30	30			万寿	4							2096210				
29	30	30	29	29	30	29	29	30	29	30	30			万寿	5	長元	1					2096564				
29	30	29	30	29	30	29	29	30	29	30	30	30	2	長元	2							2096918				
29	30	29	30	30	29	30	29	30	29	29	30			長元	3							2097302				
29	30	30	29	30	29	30	30	29	30	30	29	29	10	長元	4							2097656				
29	30	29	30	29	30	30	29	30	30	29	30			長元	5							2098040				
29	29	30	29	30	29	30	29	30	30	30	29			長元	6							2098395				
30	29	29	30	29	29	30	29	30	30	30	29	30	6	長元	7							2098749				
30	29	29	30	29	29	30	29	30	30	30	29			長元	8							2099133				
30	30	29	29	30	29	29	30	29	30	30	29			長元	9							2099487				
30	30	30	29	30	29	29	30	29	30	29	30	29	4	長元	10	長暦	1					2099841				
30	30	29	30	29	30	29	29	30	29	30	29			長暦	2							2100225				
30	30	29	30	29	30	30	29	29	30	29	30	29	12	長暦	3							2100579				
30	29	30	30	29	30	29	30	30	29	30	29			長暦	4	長久	1					2100963				
29	30	29	30	29	30	30	29	30	29	30	30			長久	2							2101318				
29	29	30	29	30	29	30	29	30	29	30	30	30	9	長久	3							2101673				
29	29	30	29	29	30	29	30	30	30	29	30			長久	4							2102057				
30	29	29	30	29	29	30	29	30	30	29	30			長久	5	寛徳	1					2102411				
30	29	30	29	30	29	30	29	30	29	30	30	29	5	寛徳	2							2102765				
30	29	30	29	30	29	29	30	29	30	29	30			寛徳	3	永承	1					2103149				
30	29	30	30	29	30	29	29	30	29	30	29			永承	2							2103503				
30	30	30	29	30	29	30	29	30	29	30	29	29	1	永承	3							2103857				
30	29	30	29	30	30	29	30	29	30	29	30			永承	4							2104241				
29	30	29	30	29	30	29	30	30	29	30	30	29	10	永承	5							2104596				
29	30	29	29	30	29	30	30	30	29	30	30			永承	6							2104980				
29	29	30	29	29	30	29	30	30	29	30	30			永承	7							2105335				
29	30	29	30	29	29	30	30	29	30	30	30	29	7	永承	8	天喜	1					2105689				
29	30	29	30	29	29	30	29	30	29	30	30			天喜	2							2106073				
29	30	30	29	30	29	29	30	29	30	29	30			天喜	3							2106427				
29	30	30	30	30	29	29	30	29	30	29	30	29	3	天喜	4							2106781				
29	30	30	29	30	29	30	29	30	29	30	29			天喜	5							2107165				
30	29	30	29	30	29	30	30	29	30	29	30	29	12	天喜	6	康平	1					2107519				
30	29	30	29	30	29	30	30	29	30	29	30			康平	2							2107903				
29	30	29	29	30	29	30	30	29	30	30	29			康平	3							2108258				
30	29	30	29	29	30	29	30	30	30	30	29	29	8	康平	4							2108612				
30	29	30	29	29	30	29	30	29	30	30	29			康平	5							2108996				
30	30	29	30	29	29	30	29	30	29	30	29			康平	6							2109350				
30	30	30	29	30	29	30	29	29	30	30	29	29	5	康平	7							2109704				
30	30	29	30	29	30	29	30	29	30	29	30			康平	8	治暦	1					2110088				
29	30	29	30	30	29	30	29	30	29	30	29			治暦	2							2110443				
30	30	29	30	29	30	30	29	30	29	30	29	29	1	治暦	3							2110797				
30	29	29	30	29	30	30	29	30	30	29	30			治暦	4							2111181				
29	30	29	29	30	29	30	29	30	30	30	30	29	10	治暦	5	延久	1					2111536				
29	30	29	29	30	29	30	29	30	30	29	30			延久	2							2111920				
30	29	30	29	29	30	29	29	30	30	29	30			延久	3							2112274				
30	30	29	30	29	29	30	29	30	30	29	30	29	7	延久	4							2112628				
30	29	30	30	29	29	30	29	29	30	30	29			延久	5							2113012				
30	29	30	30	29	30	29	30	29	30	29	30			延久	6	承保	1					2113366				
29	30	29	30	30	30	29	30	29	30	29	30	29	4	承保	2							2113721				
29	29	30	30	29	30	29	30	30	29	30	29			承保	3							2114105				
30	29	29	30	29	30	29	30	30	30	29	30	29	12	承保	4	承暦	1					2114459				
30	29	29	30	29	30	29	30	30	29	30	30			承暦	2							2114843				
29	30	29	29	30	29	29	30	30	29	30	30			承暦	3							2115198				
30	29	30	29	29	30	29	29	29	30	30	30	30	8	承暦	4							2115552				
29	30	30	29	29	30	29	29	30	29	30	30			承暦	5	永保	1					2115936				
30	29	30	30	29	29	30	29	29	30	29	30			永保	2							2116290				
30	29	30	30	29	30	30	29	30	29	29	30	29	6	永保	3							2116644				
29	30	30	29	30	29	30	30	29	30	29	30			永保	4	応徳	1					2117028				
29	29	30	29	30	30	29	30	30	29	30	29			応徳	2							2117383				
30	29	30	29	30	29	30	30	29	30	30	29	29	2	応徳	3							2117737				
30	29	29	30	29	29	30	30	29	30	30	30			応徳	4	寛治	1					2118121				
29	30	29	29	30	29	29	30	29	30	30	29	30	10	寛治	2							2118476				
30	30	29	29	30	29	29	30	29	30	30	30			寛治	3							2118859				
29	30	30	29	29	30	29	29	30	29	30	30			寛治	4							2119214				
29	30	30	29	30	29	30	29	30	29	30	29	29	7	寛治	5							2119568				
30	30	29	30	30	29	30	29	29	30	29	30			寛治	6							2119951				
29	30	29	30	30	29	30	29	30	30	29	29			寛治	7							2120306				
30	29	30	30	29	30	30	29	30	30	29	29	29	3	寛治	8							2120660				
30	29	30	29	30	29	30	29	30	30	30	29			嘉保	2							2121044				
30	29	29	30	29	29	30	29	30	30	30	29			嘉保	3	永長	1					2121399				
30	29	29	30	29	29	30	29	30	30	30	29	30	1	永長	2	承徳	1					2121753				
30	30	29	29	30	29	29	30	29	30	30	29			承徳	2							2122137				
30	30	29	30	29	30	29	29	30	30	29	30	29	9	承徳	3	康和	1					2122491				
30	30	29	30	29	30	29	29	30	29	30	29			康和	2							2122875				
30	30	29	30	29	30	30	29	29	30	29	30			康和	3							2123229				
29	30	29	30	30	30	29	30	29	30	29	30	29	5	康和	4							2123584				
29	30	29	30	29	30	30	29	30	29	30	30			康和	5							2123968				
29	29	30	29	29	30	30	29	30	30	29	30			康和	6	長治	1					2124323				
30	29	30	29	29	30	29	30	30	30	29	30	29	2	長治	2							2124677				
30	29	29	30	29	29	30	29	30	30	29	30			長治	3	嘉承	1					2125061				
30	29	30	29	30	29	29	30	29	30	30	30	29	10	嘉承	2							2125415				
30	29	30	29	30	29	29	30	29	30	29	30			嘉承	3	天仁	1					2125799				
30	29	30	30	29	30	29	29	30	29	30	29			天仁	2							2126153				
30	29	30	30	29	30	29	29	30	29	30	29	30	7	天仁	3	天永	1					2126507				
30	29	30	29	30	30	29	30	29	30	29	30			天永	2							2126891				
29	30	29	30	29	30	29	30	30	29	30	30			天永	3							2127246				
29	29	30	29	30	29	30	30	30	29	30	30	29	3	天永	4	永久	1					2127601				
29	29	30	29	29	30	29	30	29	30	30	30			永久	2							2127985				
29	30	29	30	29	29	30	29	30	29	30	30			永久	3							2128339				
30	30	29	30	29	29	30	29	30	29	30	30	29	1	永久	4							2128693				
29	30	30	29	30	29	29	30	29	30	29	30			永久	5							2129077				
29	30	30	29	30	29	30	29	30	30	29	30	29	9	永久	6	元永	1					2129431				
29	30	29	30	30	29	30	29	30	29	30	29			元永	2							2129815				
30	29	30	29	30	29	30	30	29	30	29	30			元永	3	保安	1					2130169				
29	30	29	29	30	30	30	30	29	30	29	30	29	5	保安	2							2130524				
29	30	29	29	30	29	30	30	29	30	30	29			保安	3							2130908				
30	29	30	29	29	30	29	30	29	30	30	30			保安	4							2131262				
29	30	30	29	29	30	29	29	30	30	30	29	29	2	保安	5	天治	1					2131617				
30	30	29	30	29	29	30	29	29	30	30	29			天治	2							2132000				
30	30	30	29	30	29	29	30	29	29	30	29	30	10	天治	3	大治	1					2132354				
30	30	29	30	29	30	29	30	29	30	29	30			大治	2							2132738				
29	30	29	30	30	29	30	29	30	29	30	29			大治	3							2133093				
30	29	30	29	30	29	30	30	30	29	30	29	29	7	大治	4							2133447				
30	29	29	30	29	30	30	29	30	30	29	30			大治	5							2133831				
29	30	29	29	30	29	30	29	30	30	30	29			大治	6	天承	1					2134186				
30	29	30	29	30	29	29	30	30	30	29	30	29	4	天承	2	長承	1					2134540				
30	29	30	29	29	30	29	29	30	30	29	30			長承	2							2134924				
30	30	29	30	29	29	30	29	29	30	30	29	30	12	長承	3							2135278				
30	29	30	29	30	29	30	29	29	30	29	30			長承	4	保延	1					2135662				
30	29	30	30	29	30	29	30	29	30	29	29			保延	2							2136016				
30	30	29	30	29	30	30	29	30	30	29	29	29	9	保延	3							2136370				
30	29	30	29	30	30	29	30	30	29	30	29			保延	4							2136754				
30	29	29	30	29	30	29	30	30	30	29	30			保延	5							2137109				
29	30	29	29	30	30	29	30	30	29	30	30	29	5	保延	6							2137464				
29	30	29	29	30	29	29	30	30	29	30	30			保延	7	永治	1					2137848				
30	29	30	29	29	30	29	29	30	29	30	30			永治	2	康治	1					2138202				
30	29	30	29	29	30	29	29	30	29	30	30	30	2	康治	2							2138556				
29	30	30	29	30	29	30	29	29	30	29	30			康治	3	天養	1					2138940				
30	29	30	30	29	30	29	30	29	29	29	30	30	10	天養	2	久安	1					2139294				
29	30	30	29	30	29	30	30	29	30	29	29			久安	2							2139678				
30	29	30	29	30	30	29	30	29	30	30	29			久安	3							2140032				
30	29	29	30	29	30	30	30	29	30	30	29	29	6	久安	4							2140387				
30	29	29	30	29	29	30	30	29	30	30	30			久安	5							2140771				
29	30	29	29	30	29	29	30	29	30	30	30			久安	6							2141126				
29	30	30	29	30	29	29	30	29	30	30	30	29	4	久安	7	仁平	1					2141480				
29	30	29	30	29	30	29	29	30	29	30	30			仁平	2							2141864				
29	30	30	29	30	29	30	29	29	30	29	30	29	12	仁平	3							2142218				
30	30	29	30	30	29	30	29	29	30	29	30			仁平	4	久寿	1					2142601				
29	30	29	30	30	29	30	29	30	30	29	29			久寿	2							2142956				
30	29	30	29	30	29	30	30	29	29	30	29	30	9	久寿	3	保元	1					2143310				
30	29	30	29	30	29	30	29	30	30	30	29			保元	2							2143694				
30	29	29	30	29	29	30	29	30	30	30	29			保元	3							2144049				
30	30	29	29	30	29	30	29	30	30	30	29	29	5	保元	4	平治	1					2144403				
30	30	29	29	30	29	29	30	29	30	30	29			平治	2	永暦	1					2144787				
30	30	29	30	29	30	29	29	30	29	30	29			永暦	2	応保	1					2145141				
30	30	30	30	29	30	29	29	30	29	30	29	29	2	応保	2							2145495				
30	30	29	30	29	30	29	30	29	30	29	30			応保	3	長寛	1					2145879				
29	30	29	30	29	30	30	29	30	29	30	30	29	10	長寛	2							2146234				
29	30	29	30	29	30	29	30	30	29	30	30			長寛	3	永万	1					2146618				
29	29	30	29	29	30	30	29	30	30	29	30			永万	2	仁安	1					2146973				
30	29	29	30	29	29	30	30	30	30	29	30	29	7	仁安	2							2147327				
30	29	29	30	29	29	30	29	30	29	30	30			仁安	3							2147711				
30	29	30	29	30	29	29	30	29	30	29	30			仁安	4	嘉応	1					2148065				
30	30	29	30	30	29	29	30	29	30	29	30	29	4	嘉応	2							2148419				
30	29	30	30	29	29	30	29	30	29	30	29			嘉応	3	承安	1					2148803				
30	29	30	30	29	30	29	30	29	30	29	30	29	12	承安	2							2149157				
30	29	30	29	30	30	29	30	29	30	29	30			承安	3							2149541				
29	30	29	30	29	30	29	30	30	29	30	29			承安	4							2149896				
30	29	30	29	29	30	29	30	30	30	30	29	29	9	承安	5	安元	1					2150250				
30	29	30	29	29	30	29	30	29	30	30	30			安元	2							2150634				
29	30	29	30	29	29	30	29	30	29	30	30			安元	3	治承	1					2150989				
30	29	30	29	30	29	30	29	30	29	30	30	29	6	治承	2							2151343				
29	30	30	29	30	29	29	30	29	30	29	30			治承	3							2151727				
29	30	30	29	30	29	30	29	30	29	30	29			治承	4							2152081				
30	29	29	30	30	29	30	29	30	29	30	29	30	2	治承	5	養和	1					2152435				
30	29	30	29	30	29	30	30	29	30	29	30			養和	2	寿永	1					2152819				
29	30	29	29	30	29	30	30	29	30	30	30	29	10	寿永	2							2153174				
29	30	29	29	30	29	30	30	29	30	30	29			寿永	3	元暦	1					2153558				
30	29	30	29	29	30	29	30	29	30	30	30			元暦	2	文治	1					2153912				
29	30	29	30	29	29	30	29	30	30	30	29	29	7	文治	2							2154267				
30	30	29	30	29	29	29	30	29	30	30	29			文治	3							2154650				
30	30	30	29	29	30	29	30	29	29	30	30			文治	4							2155004				
29	30	30	29	29	30	29	30	29	30	29	30	30	4	文治	5							2155359				
29	30	29	30	30	29	30	29	30	29	30	29			文治	6	建久	1					2155743				
30	29	29	30	30	29	30	30	29	30	29	30	29	12	建久	2							2156097				
30	29	29	30	29	30	30	29	30	30	29	30			建久	3							2156481				
29	30	29	29	30	29	30	29	30	30	30	29			建久	4							2156836				
30	29	30	29	29	30	29	29	30	30	29	30	30	8	建久	5							2157190				
30	29	30	29	29	29	30	29	30	30	29	30			建久	6							2157574				
30	30	29	30	29	29	30	29	29	30	30	29			建久	7							2157928				
30	30	29	30	29	30	30	29	29	30	29	30	29	6	建久	8							2158282				
30	29	30	30	29	30	29	30	29	29	30	29			建久	9							2158666				
30	30	29	30	29	30	30	29	30	29	30	29			建久	10	正治	1					2159020				
29	30	30	29	30	30	29	30	30	29	30	29	29	2	正治	2							2159375				
30	29	29	30	29	30	29	30	30	30	29	30			正治	3	建仁	1					2159759				
29	30	29	29	30	29	29	30	30	30	30	30	29	10	建仁	2							2160114				
29	30	29	29	29	30	29	30	30	29	30	30			建仁	3							2160498				
30	29	30	29	29	29	30	29	30	29	30	30			建仁	4	元久	1					2160852				
30	29	30	30	29	29	30	29	30	29	30	30	29	7	元久	2							2161206				
29	30	30	29	30	29	30	29	29	30	29	30			元久	3	建永	1					2161590				
30	29	30	30	29	30	29	30	29	29	30	29			建永	2	承元	1					2161944				
30	29	30	30	30	29	30	30	29	30	29	29	29	4	承元	2							2162298				
30	29	30	29	30	29	30	30	29	30	30	29			承元	3							2162682				
30	29	29	30	29	30	29	30	30	29	30	30			承元	4							2163037				
29	29	29	30	29	29	30	30	29	30	30	30	30	1	承元	5	建暦	1					2163392				
29	30	29	29	29	30	29	30	29	30	30	30			建暦	2							2163776				
29	30	30	29	29	30	29	29	30	30	30	30	29	9	建暦	3	建保	1					2164130				
29	30	29	30	29	30	29	29	30	29	30	30			建保	2							2164514				
29	30	30	29	30	29	30	29	29	30	29	30			建保	3							2164868				
