Z	Y	Distance X	Distance Y	Area XY
16	21603	376.009	375.057	141024.8075
16	21602	375.98	375.029	141003.4034
16	21601	375.952	375.001	140982.376
16	21600	375.924	374.972	140960.9741
16	21599	375.895	374.944	140939.5749
16	21598	375.867	374.916	140918.5522
16	21597	375.838	374.888	140897.1561
16	21596	375.81	374.86	140876.1366
16	21595	375.782	374.832	140855.1186
16	21594	375.753	374.803	140833.3517
16	21593	375.725	374.775	140812.3369
16	21592	375.696	374.747	140790.9489
16	21591	375.668	374.719	140769.9373
16	21590	375.64	374.691	140748.9272
16	21589	375.611	374.663	140727.5441
16	21588	375.583	374.634	140706.1616
16	21587	375.555	374.606	140685.1563
16	21586	375.526	374.578	140663.778
16	21585	375.498	374.55	140642.7759
16	21584	375.469	374.522	140621.4008
16	21583	375.441	374.494	140600.4019
16	21582	375.413	374.465	140579.029
16	21581	375.384	374.437	140557.6588
16	21580	375.356	374.409	140536.6646
16	21579	375.327	374.381	140515.2976
16	21578	375.299	374.353	140494.3065
16	21577	375.271	374.325	140473.3171
16	21576	375.242	374.296	140451.5796
16	21575	375.214	374.268	140430.5934
16	21574	375.186	374.24	140409.6086
16	21573	375.157	374.212	140388.2513
16	21572	375.129	374.184	140367.2697
16	21571	375.101	374.156	140346.2898
16	21570	375.072	374.128	140324.9372
16	21569	375.044	374.099	140303.5854
16	21568	375.015	374.071	140282.2361
16	21567	374.987	374.043	140261.2624
16	21566	374.959	374.015	140240.2904
16	21565	374.93	373.987	140218.9459
16	21564	374.902	373.959	140197.977
16	21563	374.874	373.93	140176.6348
16	21562	374.845	373.902	140155.2952
16	21561	374.817	373.874	140134.3311
16	21560	374.789	373.846	140113.3685
16	21559	374.76	373.818	140092.0337
16	21558	374.732	373.79	140071.0743
16	21557	374.704	373.762	140050.1164
16	21556	374.675	373.733	140028.4118
16	21555	374.647	373.705	140007.4571
16	21554	374.618	373.677	139986.1304
16	21553	374.59	373.649	139965.1789
16	21552	374.562	373.621	139944.229
16	21551	374.533	373.593	139922.9071
16	21550	374.505	373.565	139901.9603
16	21549	374.477	373.537	139881.0151
16	21548	374.448	373.508	139859.3236
16	21547	374.42	373.48	139838.3816
16	21546	374.392	373.452	139817.4412
16	21545	374.363	373.424	139796.1289
16	21544	374.335	373.396	139775.1917
16	21543	374.307	373.368	139754.256
16	21542	374.278	373.34	139732.9485
16	21541	374.25	373.311	139711.6418
16	21540	374.222	373.283	139690.7108
16	21539	374.193	373.255	139669.4082
16	21538	374.165	373.227	139648.4805
16	21537	374.137	373.199	139627.5543
16	21536	374.108	373.171	139606.2565
16	21535	374.08	373.143	139585.3334
16	21534	374.052	373.115	139564.412
16	21533	374.023	373.087	139543.119
16	21532	373.995	373.058	139521.8267
16	21531	373.967	373.03	139500.91
16	21530	373.938	373.002	139479.6219
16	21529	373.91	372.974	139458.7083
16	21528	373.882	372.946	139437.7964
16	21527	373.853	372.918	139416.5131
16	21526	373.825	372.89	139395.6043
16	21525	373.797	372.862	139374.697
16	21524	373.768	372.833	139353.0447
16	21523	373.74	372.805	139332.1407
16	21522	373.712	372.777	139311.2382
16	21521	373.683	372.749	139289.9646
16	21520	373.655	372.721	139269.0653
16	21519	373.627	372.693	139248.1675
16	21518	373.598	372.665	139226.8987
16	21517	373.57	372.637	139206.0041
16	21516	373.542	372.609	139185.1111
16	21515	373.513	372.58	139163.4735
16	21514	373.485	372.552	139142.5837
16	21513	373.457	372.524	139121.6955
16	21512	373.428	372.496	139100.4363
16	21511	373.4	372.468	139079.5512
16	21510	373.372	372.44	139058.6677
16	21509	373.343	372.412	139037.4133
16	21508	373.315	372.384	139016.533
16	21507	373.287	372.356	138995.6542
16	21506	373.259	372.328	138974.777
16	21505	373.23	372.299	138953.1558
16	21504	373.202	372.271	138932.2817
16	21503	373.174	372.243	138911.4093
16	21502	373.145	372.215	138890.1662
16	21501	373.117	372.187	138869.2969
16	21500	373.089	372.159	138848.4292
16	21499	373.06	372.131	138827.1909
16	21498	373.032	372.103	138806.3263
16	21497	373.004	372.075	138785.4633
16	21496	372.976	372.047	138764.6019
16	21495	372.947	372.019	138743.37
16	21494	372.919	371.99	138722.1388
16	21493	372.891	371.962	138701.2821
16	21492	372.862	371.934	138680.0551
16	21491	372.834	371.906	138659.2016
16	21490	372.806	371.878	138638.3497
16	21489	372.777	371.85	138617.1275
16	21488	372.749	371.822	138596.2787
16	21487	372.721	371.794	138575.4315
16	21486	372.693	371.766	138554.5858
16	21485	372.664	371.738	138533.37
16	21484	372.636	371.71	138512.5276
16	21483	372.608	371.681	138491.314
16	21482	372.579	371.653	138470.1031
16	21481	372.551	371.625	138449.2654
16	21480	372.523	371.597	138428.4292
16	21479	372.495	371.569	138407.5947
16	21478	372.466	371.541	138386.3901
16	21477	372.438	371.513	138365.5587
16	21476	372.41	371.485	138344.7289
16	21475	372.381	371.457	138323.5291
16	21474	372.353	371.429	138302.7024
16	21473	372.325	371.401	138281.8773
16	21472	372.297	371.373	138261.0538
16	21471	372.268	371.345	138239.8605
16	21470	372.24	371.317	138219.0401
16	21469	372.212	371.288	138197.8491
16	21468	372.183	371.26	138176.6606
16	21467	372.155	371.232	138155.845
16	21466	372.127	371.204	138135.0309
16	21465	372.099	371.176	138114.2184
16	21464	372.07	371.148	138093.0364
16	21463	372.042	371.12	138072.227
16	21462	372.014	371.092	138051.4193
16	21461	371.985	371.064	138030.242
16	21460	371.957	371.036	138009.4375
16	21459	371.929	371.008	137988.6344
16	21458	371.901	370.98	137967.833
16	21457	371.872	370.952	137946.6621
16	21456	371.844	370.924	137925.8639
16	21455	371.816	370.896	137905.0671
16	21454	371.788	370.868	137884.272
16	21453	371.759	370.84	137863.1076
16	21452	371.731	370.811	137841.9438
16	21451	371.703	370.783	137821.1534
16	21450	371.675	370.755	137800.3646
16	21449	371.646	370.727	137779.2066
16	21448	371.618	370.699	137758.421
16	21447	371.59	370.671	137737.6369
16	21446	371.562	370.643	137716.8544
16	21445	371.533	370.615	137695.7028
16	21444	371.505	370.587	137674.9234
16	21443	371.477	370.559	137654.1456
16	21442	371.448	370.531	137632.9989
16	21441	371.42	370.503	137612.2243
16	21440	371.392	370.475	137591.4512
16	21439	371.364	370.447	137570.6797
16	21438	371.335	370.419	137549.5394
16	21437	371.307	370.391	137528.771
16	21436	371.279	370.363	137508.0043
16	21435	371.251	370.335	137487.2391
16	21434	371.222	370.307	137466.1052
16	21433	371.194	370.279	137445.3431
16	21432	371.166	370.251	137424.5827
16	21431	371.138	370.223	137403.8238
16	21430	371.11	370.194	137382.6953
16	21429	371.081	370.166	137361.5694
16	21428	371.053	370.138	137340.8153
16	21427	371.025	370.11	137320.0628
16	21426	370.997	370.082	137299.3118
16	21425	370.968	370.054	137278.1923
16	21424	370.94	370.026	137257.4444
16	21423	370.912	369.998	137236.6982
16	21422	370.884	369.97	137215.9535
16	21421	370.855	369.942	137194.8404
16	21420	370.827	369.914	137174.0989
16	21419	370.799	369.886	137153.3589
16	21418	370.771	369.858	137132.6205
16	21417	370.742	369.83	137111.5139
16	21416	370.714	369.802	137090.7786
16	21415	370.686	369.774	137070.045
16	21414	370.658	369.746	137049.3129
16	21413	370.63	369.718	137028.5823
16	21412	370.601	369.69	137007.4837
16	21411	370.573	369.662	136986.7563
16	21410	370.545	369.634	136966.0305
16	21409	370.517	369.606	136945.3063
16	21408	370.488	369.578	136924.2141
16	21407	370.46	369.55	136903.493
16	21406	370.432	369.522	136882.7735
16	21405	370.404	369.494	136862.0556
16	21404	370.375	369.466	136840.9698
16	21403	370.347	369.438	136820.255
16	21402	370.319	369.41	136799.5418
16	21401	370.291	369.382	136778.8302
16	21400	370.263	369.354	136758.1201
16	21399	370.234	369.326	136737.0423
16	21398	370.206	369.298	136716.3354
16	21397	370.178	369.27	136695.6301
16	21396	370.15	369.242	136674.9263
16	21395	370.122	369.214	136654.2241
16	21394	370.093	369.186	136633.1543
16	21393	370.065	369.158	136612.4553
16	21392	370.037	369.13	136591.7578
16	21391	370.009	369.102	136571.0619
16	21390	369.98	369.074	136549.9985
16	21389	369.952	369.046	136529.3058
16	21388	369.924	369.018	136508.6146
16	21387	369.896	368.99	136487.925
16	21386	369.868	368.962	136467.237
16	21385	369.839	368.934	136446.1816
16	21384	369.811	368.906	136425.4968
16	21383	369.783	368.878	136404.8135
16	21382	369.755	368.85	136384.1318
16	21381	369.727	368.822	136363.4516
16	21380	369.698	368.794	136342.4042
16	21379	369.67	368.766	136321.7272
16	21378	369.642	368.738	136301.0518
16	21377	369.614	368.71	136280.3779
16	21376	369.586	368.682	136259.7057
16	21375	369.557	368.654	136238.6663
16	21374	369.529	368.626	136217.9972
16	21373	369.501	368.598	136197.3296
16	21372	369.473	368.57	136176.6636
16	21371	369.445	368.542	136155.9992
16	21370	369.417	368.514	136135.3363
16	21369	369.388	368.486	136114.3066
16	21368	369.36	368.458	136093.6469
16	21367	369.332	368.43	136072.9888
16	21366	369.304	368.402	136052.3322
16	21365	369.276	368.374	136031.6772
16	21364	369.247	368.346	136010.6555
16	21363	369.219	368.318	135990.0036
16	21362	369.191	368.29	135969.3534
16	21361	369.163	368.262	135948.7047
16	21360	369.135	368.234	135928.0576
16	21359	369.106	368.206	135907.0438
16	21358	369.078	368.178	135886.3999
16	21357	369.05	368.15	135865.7575
16	21356	369.022	368.122	135845.1167
16	21355	368.994	368.094	135824.4774
16	21354	368.966	368.066	135803.8398
16	21353	368.937	368.038	135782.8356
16	21352	368.909	368.01	135762.2011
16	21351	368.881	367.982	135741.5681
16	21350	368.853	367.954	135720.9368
16	21349	368.825	367.927	135700.6758
16	21348	368.797	367.899	135680.0475
16	21347	368.768	367.871	135659.0529
16	21346	368.74	367.843	135638.4278
16	21345	368.712	367.815	135617.8043
16	21344	368.684	367.787	135597.1823
16	21343	368.656	367.759	135576.5619
16	21342	368.628	367.731	135555.9431
16	21341	368.599	367.703	135534.9581
16	21340	368.571	367.675	135514.3424
16	21339	368.543	367.647	135493.7283
16	21338	368.515	367.619	135473.1158
16	21337	368.487	367.591	135452.5048
16	21336	368.459	367.563	135431.8954
16	21335	368.43	367.535	135410.9201
16	21334	368.402	367.507	135390.3138
16	21333	368.374	367.479	135369.7091
16	21332	368.346	367.451	135349.106
16	21331	368.318	367.423	135328.5045
16	21330	368.29	367.395	135307.9046
16	21329	368.262	367.367	135287.3062
16	21328	368.233	367.339	135266.342
16	21327	368.205	367.311	135245.7468
16	21326	368.177	367.284	135225.5213
16	21325	368.149	367.256	135204.9291
16	21324	368.121	367.228	135184.3386
16	21323	368.093	367.2	135163.7496
16	21322	368.064	367.172	135142.795
16	21321	368.036	367.144	135122.2092
16	21320	368.008	367.116	135101.6249
16	21319	367.98	367.088	135081.0422
16	21318	367.952	367.06	135060.4611
16	21317	367.924	367.032	135039.8816
16	21316	367.896	367.004	135019.3036
16	21315	367.867	366.976	134998.3602
16	21314	367.839	366.948	134977.7854
16	21313	367.811	366.92	134957.2121
16	21312	367.783	366.892	134936.6404
16	21311	367.755	366.865	134916.4381
16	21310	367.727	366.837	134895.8695
16	21309	367.699	366.809	134875.3025
16	21308	367.671	366.781	134854.7371
16	21307	367.642	366.753	134833.8064
16	21306	367.614	366.725	134813.2442
16	21305	367.586	366.697	134792.6834
16	21304	367.558	366.669	134772.1243
16	21303	367.53	366.641	134751.5667
16	21302	367.502	366.613	134731.0107
16	21301	367.474	366.585	134710.4563
16	21300	367.446	366.557	134689.9034
16	21299	367.417	366.529	134668.9856
16	21298	367.389	366.501	134648.4359
16	21297	367.361	366.474	134628.2551
16	21296	367.333	366.446	134607.7085
16	21295	367.305	366.418	134587.1635
16	21294	367.277	366.39	134566.62
16	21293	367.249	366.362	134546.0781
16	21292	367.221	366.334	134525.5378
16	21291	367.192	366.306	134504.6328
16	21290	367.164	366.278	134484.0956
16	21289	367.136	366.25	134463.56
16	21288	367.108	366.222	134443.026
16	21287	367.08	366.194	134422.4935
16	21286	367.052	366.167	134402.3297
16	21285	367.024	366.139	134381.8003
16	21284	366.996	366.111	134361.2726
16	21283	366.968	366.083	134340.7463
16	21282	366.939	366.055	134319.8556
16	21281	366.911	366.027	134299.3326
16	21280	366.883	365.999	134278.8111
16	21279	366.855	365.971	134258.2912
16	21278	366.827	365.943	134237.7729
16	21277	366.799	365.915	134217.2561
16	21276	366.771	365.887	134196.7409
16	21275	366.743	365.86	134176.594
16	21274	366.715	365.832	134156.0819
16	21273	366.686	365.804	134135.2055
16	21272	366.658	365.776	134114.6966
16	21271	366.63	365.748	134094.1892
16	21270	366.602	365.72	134073.6834
16	21269	366.574	365.692	134053.1792
16	21268	366.546	365.664	134032.6765
16	21267	366.518	365.636	134012.1754
16	21266	366.49	365.609	133992.0424
16	21265	366.462	365.581	133971.5444
16	21264	366.434	365.553	133951.048
16	21263	366.406	365.525	133930.5532
16	21262	366.377	365.497	133909.6944
16	21261	366.349	365.469	133889.2027
16	21260	366.321	365.441	133868.7126
16	21259	366.293	365.413	133848.224
16	21258	366.265	365.385	133827.737
16	21257	366.237	365.358	133807.6178
16	21256	366.209	365.33	133787.134
16	21255	366.181	365.302	133766.6517
16	21254	366.153	365.274	133746.1709
16	21253	366.125	365.246	133725.6918
16	21252	366.097	365.218	133705.2141
16	21251	366.069	365.19	133684.7381
16	21250	366.04	365.162	133663.8985
16	21249	366.012	365.135	133643.7916
16	21248	365.984	365.107	133623.3203
16	21247	365.956	365.079	133602.8505
16	21246	365.928	365.051	133582.3823
16	21245	365.9	365.023	133561.9157
16	21244	365.872	364.995	133541.4506
16	21243	365.844	364.967	133520.9871
16	21242	365.816	364.939	133500.5252
16	21241	365.788	364.912	133480.4307
16	21240	365.76	364.884	133459.9718
16	21239	365.732	364.856	133439.5146
16	21238	365.704	364.828	133419.0589
16	21237	365.676	364.8	133398.6048
16	21236	365.647	364.772	133377.7875
16	21235	365.619	364.744	133357.3365
16	21234	365.591	364.716	133336.8872
16	21233	365.563	364.689	133316.8049
16	21232	365.535	364.661	133296.3586
16	21231	365.507	364.633	133275.9139
16	21230	365.479	364.605	133255.4708
16	21229	365.451	364.577	133235.0292
16	21228	365.423	364.549	133214.5892
16	21227	365.395	364.521	133194.1508
16	21226	365.367	364.494	133174.0793
16	21225	365.339	364.466	133153.644
16	21224	365.311	364.438	133133.2102
16	21223	365.283	364.41	133112.778
16	21222	365.255	364.382	133092.3474
16	21221	365.227	364.354	133071.9184
16	21220	365.199	364.327	133051.8561
16	21219	365.17	364.299	133031.0658
16	21218	365.142	364.271	133010.6415
16	21217	365.114	364.243	132990.2187
16	21216	365.086	364.215	132969.7975
16	21215	365.058	364.187	132949.3778
16	21214	365.03	364.159	132928.9598
16	21213	365.002	364.132	132908.9083
16	21212	364.974	364.104	132888.4933
16	21211	364.946	364.076	132868.0799
16	21210	364.918	364.048	132847.6681
16	21209	364.89	364.02	132827.2578
16	21208	364.862	363.992	132806.8491
16	21207	364.834	363.965	132786.8068
16	21206	364.806	363.937	132766.4012
16	21205	364.778	363.909	132745.9972
16	21204	364.75	363.881	132725.5948
16	21203	364.722	363.853	132705.1939
16	21202	364.694	363.825	132684.7946
16	21201	364.666	363.798	132664.7615
16	21200	364.638	363.77	132644.3653
16	21199	364.61	363.742	132623.9706
16	21198	364.582	363.714	132603.5775
16	21197	364.554	363.686	132583.186
16	21196	364.526	363.658	132562.7961
16	21195	364.498	363.631	132542.7722
16	21194	364.47	363.603	132522.3854
16	21193	364.442	363.575	132502.0002
16	21192	364.414	363.547	132481.6165
16	21191	364.385	363.519	132460.8708
16	21190	364.357	363.491	132440.4903
16	21189	364.329	363.464	132420.4757
16	21188	364.301	363.436	132400.0982
16	21187	364.273	363.408	132379.7224
16	21186	364.245	363.38	132359.3481
16	21185	364.217	363.352	132338.9754
16	21184	364.189	363.325	132318.9684
16	21183	364.161	363.297	132298.5988
16	21182	364.133	363.269	132278.2308
16	21181	364.105	363.241	132257.8643
16	21180	364.077	363.213	132237.4994
16	21179	364.049	363.185	132217.1361
16	21178	364.021	363.158	132197.1383
16	21177	363.993	363.13	132176.7781
16	21176	363.965	363.102	132156.4194
16	21175	363.937	363.074	132136.0623
16	21174	363.909	363.046	132115.7068
16	21173	363.881	363.019	132095.7167
16	21172	363.853	362.991	132075.3643
16	21171	363.825	362.963	132055.0135
16	21170	363.797	362.935	132034.6642
16	21169	363.769	362.907	132014.3165
16	21168	363.741	362.88	131994.3341
16	21167	363.713	362.852	131973.9895
16	21166	363.685	362.824	131953.6464
16	21165	363.657	362.796	131933.305
16	21164	363.629	362.768	131912.9651
16	21163	363.601	362.741	131892.9903
16	21162	363.573	362.713	131872.6535
16	21161	363.545	362.685	131852.3183
16	21160	363.517	362.657	131831.9847
16	21159	363.489	362.629	131811.6526
16	21158	363.461	362.602	131791.6855
16	21157	363.433	362.574	131771.3565
16	21156	363.405	362.546	131751.0291
16	21155	363.377	362.518	131730.7033
16	21154	363.349	362.491	131710.7424
16	21153	363.321	362.463	131690.4196
16	21152	363.293	362.435	131670.0985
16	21151	363.265	362.407	131649.7789
16	21150	363.237	362.379	131629.4608
16	21149	363.209	362.352	131609.5076
16	21148	363.181	362.324	131589.1926
16	21147	363.153	362.296	131568.8793
16	21146	363.125	362.268	131548.5675
16	21145	363.098	362.24	131528.6195
16	21144	363.07	362.213	131508.6739
16	21143	363.042	362.185	131488.3668
16	21142	363.014	362.157	131468.0612
16	21141	362.986	362.129	131447.7572
16	21140	362.958	362.102	131427.8177
16	21139	362.93	362.074	131407.5168
16	21138	362.902	362.046	131387.2175
16	21137	362.874	362.018	131366.9197
16	21136	362.846	361.99	131346.6235
16	21135	362.818	361.963	131326.6917
16	21134	362.79	361.935	131306.3987
16	21133	362.762	361.907	131286.1071
16	21132	362.734	361.879	131265.8172
16	21131	362.706	361.852	131245.8915
16	21130	362.678	361.824	131225.6047
16	21129	362.65	361.796	131205.3194
16	21128	362.622	361.768	131185.0357
16	21127	362.594	361.741	131165.1162
16	21126	362.566	361.713	131144.8356
16	21125	362.538	361.685	131124.5565
16	21124	362.51	361.657	131104.2791
16	21123	362.482	361.63	131084.3657
16	21122	362.454	361.602	131064.0913
16	21121	362.426	361.574	131043.8185
16	21120	362.398	361.546	131023.5473
16	21119	362.37	361.519	131003.64
16	21118	362.342	361.491	130983.3719
16	21117	362.315	361.463	130963.4668
16	21116	362.287	361.435	130943.2018
16	21115	362.259	361.408	130923.3007
